,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
438,35481.0,"(1035, 567)","[(104, 477), (111, 474), (120, 472), (131, 470), (143, 469), (157, 468), (173, 467), (190, 467), (209, 467), (229, 468), (251, 469), (275, 470), (300, 472), (327, 474), (356, 476), (386, 479), (418, 482), (452, 486), (487, 490), (523, 494), (562, 499), (602, 504), (643, 509), (686, 515), (731, 521), (778, 528), (826, 535), (876, 542), (927, 550), (980, 558), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.18199193116281, 31.94674737201336, 33.61224843803165, 35.18342862771772, 71.66820976668326, 74.50480149591819, 77.13484766519957, 79.59919919831017, 81.96950416489327, 84.09913146343536, 86.14812724205257, 88.03128509223856]",0.0080645161290322580645,0.00072247181336234921298,0.00051015695822680183120,0.00031052833046458321921,0.0080645161290322580645,-0.000063196207496377930595,-0.000050212302594424094733,-0.000027883757451391807062
439,38875.0,"(1035, 567)","[(104, 477), (116, 503), (130, 529), (146, 552), (162, 574), (180, 595), (199, 614), (219, 631), (241, 646), (264, 660), (288, 672), (313, 682), (340, 691), (368, 698), (397, 704), (427, 708), (459, 710), (492, 710), (526, 709), (561, 706), (598, 702), (636, 696), (675, 688), (716, 679), (758, 668), (801, 655), (845, 640), (890, 624), (937, 607), (985, 587), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.159984767878996, 34.27480904946982, 71.18112264379545, 75.39103290079056, 79.59012538189283, 83.87670667522681, 88.03128509223856]",0.16935483870967741935,0.023235683690037803959,0.017467423969404700920,0.010595249887077284700,0.16935483870967741935,-0.0019306218339097855814,-0.0014862157896724469660,-0.00083561568312926211240
440,38633.0,"(1035, 567)","[(104, 477), (105, 482), (109, 488), (114, 493), (122, 498), (131, 503), (143, 508), (157, 513), (172, 517), (190, 521), (210, 525), (232, 529), (256, 533), (282, 536), (310, 539), (340, 543), (372, 545), (406, 548), (442, 551), (480, 553), (520, 555), (563, 557), (607, 559), (653, 561), (702, 562), (752, 563), (804, 564), (859, 565), (915, 566), (974, 566), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.90596043108349, 32.882367581976965, 34.86892205365934, 71.8192318538663, 75.36269352437496, 78.79227678215722, 81.98129095208219, 85.13894139927893, 88.03128509223856]",0.10483870967741935484,0.012188015366996695808,0.0086637191785298129270,0.0053210389964738581211,0.10483870967741935484,-0.0010224169538610965046,-0.00077323472359160355579,-0.00043842701115080697965
441,46689.0,"(1035, 567)","[(104, 477), (175, 476), (244, 477), (310, 477), (373, 477), (433, 478), (491, 479), (545, 480), (597, 482), (646, 483), (693, 485), (736, 487), (777, 489), (815, 492), (850, 495), (883, 498), (912, 501), (939, 504), (963, 507), (985, 511), (1003, 515), (1019, 519), (1032, 524), (1042, 528), (1049, 533), (1054, 538), (1055, 543), (1054, 549), (1051, 555), (1044, 560), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 32.177163740437976, 34.63225937319254, 36.76397431194454, 75.48849820739974, 78.47744027190683, 81.0934445357891, 83.22427671471743, 85.03242351520802, 86.61662507158621, 87.8977491128354, 89.01286292283348, 89.9296469732619, 90.62252143077501, 91.10410502796753, 91.47987140723139, 91.62289823268691, 91.71714695822271, 91.59092373361958, 91.37859546304998, 90.99240953634555, 90.43387156420187, 89.78719361655465, 89.04335880810417, 88.03128509223856]",0.0080645161290322580645,0.00026706193759918209005,0.00023276641388779696414,0.00012631681837089199764,0.0080645161290322580645,-0.000044537134527465998623,-0.000048053326558543633476,-0.000023048172902421473888
442,37323.0,"(1035, 567)","[(104, 477), (118, 501), (133, 525), (149, 547), (167, 567), (186, 586), (206, 603), (227, 619), (249, 633), (273, 646), (297, 657), (323, 667), (350, 675), (378, 682), (407, 687), (438, 691), (469, 693), (502, 694), (536, 693), (571, 691), (608, 687), (645, 682), (684, 675), (723, 667), (764, 657), (806, 646), (850, 633), (894, 619), (940, 603), (987, 585), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.855703093461095, 32.85482499749659, 68.0378700319531, 72.11089568318395, 76.06446807356288, 80.10196018819497, 84.15055732453007, 88.03128509223856]",0.10483870967741935484,0.012483624886789154715,0.0097344293319434773047,0.0057705190855772739313,0.10483870967741935484,-0.0010483414258238615621,-0.00084659970396584295834,-0.00046628264663654701201
443,36641.0,"(1035, 567)","[(104, 477), (160, 486), (215, 495), (269, 503), (320, 511), (370, 518), (418, 526), (464, 532), (508, 538), (551, 544), (592, 550), (631, 555), (668, 559), (704, 563), (737, 567), (769, 570), (799, 573), (828, 575), (854, 577), (879, 579), (902, 580), (923, 580), (943, 580), (961, 580), (976, 580), (991, 578), (1003, 577), (1013, 575), (1022, 573), (1029, 570), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.654882592822247, 32.2151859875422, 33.625150779253204, 34.8987498345393, 70.3167423829378, 72.3681010355151, 74.16931195192105, 75.90577741574401, 77.37205531117847, 78.7154021130838, 79.97814677519486, 81.17210670270048, 82.27355952292136, 83.23628734061074, 84.01860148306417, 84.95575565444597, 85.64002748973914, 86.30113805598847, 86.90576125302164, 87.4941585052247, 88.03128509223856]",0.0080645161290322580645,0.00035384571600782513152,0.00028877511249669942779,0.00016220619239867627660,0.0080645161290322580645,-0.000044705548307562842855,-0.000045510773276326717709,-0.000022489392431448457201
444,35711.0,"(1035, 567)","[(104, 477), (155, 494), (205, 510), (253, 526), (300, 540), (346, 553), (390, 566), (433, 577), (475, 588), (515, 597), (554, 606), (591, 613), (627, 620), (661, 625), (695, 630), (726, 633), (757, 636), (786, 637), (813, 638), (839, 637), (864, 636), (887, 633), (909, 630), (930, 625), (949, 620), (967, 613), (983, 606), (998, 598), (1012, 588), (1024, 578), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.152138207448715, 31.357116462347555, 32.46343138938655, 33.51304759150955, 34.52619665694896, 69.21549278890326, 71.04720071187863, 72.74704530848082, 74.43498217581852, 76.01215647822801, 77.65584334230479, 79.14672074857263, 80.71863873411397, 82.15542292045266, 83.60149285422254, 85.14589426429396, 86.576057810288, 88.03128509223856]",0.0080645161290322580645,0.00046850584961831168623,0.00034872907252261608597,0.00020500202252931079429,0.0080645161290322580645,-0.000048670285766336371229,-0.000045271998151119029149,-0.000023386820162705221497
445,29289.0,"(1035, 567)","[(104, 477), (134, 476), (165, 476), (196, 477), (227, 477), (258, 478), (289, 479), (319, 480), (350, 481), (381, 482), (412, 484), (443, 486), (474, 489), (505, 491), (536, 494), (567, 497), (598, 500), (629, 503), (660, 507), (692, 510), (723, 514), (754, 519), (785, 523), (816, 528), (847, 533), (878, 538), (910, 543), (941, 549), (972, 554), (1003, 560), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.88367072815896, 32.312666449907276, 33.648947930344576, 34.89993362348369, 36.01781698774133, 72.68144003033952, 74.64136608474169, 76.37991910030885, 78.11499858540482, 79.65095430249595, 81.09868297284504, 82.46514939794694, 83.81210640280486, 84.94099452581631, 86.09871914225701, 87.11000782679787, 88.03128509223856]",0.0080645161290322580645,0.00049145084533063950227,0.00035914855530144440073,0.00021298553026903012095,0.0080645161290322580645,-0.000049172940000433861458,-0.000044337306608656390550,-0.000023247835156879187526
446,51141.0,"(1035, 567)","[(104, 477), (166, 447), (226, 419), (284, 394), (339, 370), (393, 350), (444, 331), (494, 315), (541, 301), (586, 289), (629, 279), (669, 272), (708, 267), (744, 265), (779, 264), (811, 266), (841, 270), (869, 277), (894, 285), (918, 296), (939, 309), (958, 325), (975, 343), (990, 363), (1003, 385), (1014, 410), (1022, 436), (1028, 466), (1033, 497), (1035, 531), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 41.0249363036658, 44.45807155747025, 92.95880070338504, 97.62100664245702, 101.21038579210509, 104.13665100410546, 106.25139149690577, 108.01880976022701, 109.14347979325984, 109.86336221895556, 110.10133004576178, 110.09771487864037, 109.71863624425575, 109.03143116347616, 107.98259027822851, 106.69821903324964, 105.18883329197547, 103.46299624649731, 101.43060715626689, 99.25384555022407, 96.69116376426578, 94.07489063173432, 91.14184876387878, 88.03128509223856]",0.0080645161290322580645,0.00021851989566064259919,0.00019754542681731300978,0.00010510418339575141035,0.0080645161290322580645,-0.000042314729378563093224,-0.000045027846751780155607,-0.000021755725285856510218
447,39815.0,"(1035, 567)","[(104, 477), (157, 457), (209, 440), (260, 424), (309, 409), (356, 397), (402, 385), (446, 375), (489, 367), (530, 360), (570, 355), (608, 351), (644, 348), (679, 348), (712, 348), (744, 351), (775, 354), (803, 360), (830, 366), (856, 375), (880, 385), (902, 396), (923, 409), (943, 423), (960, 439), (977, 457), (991, 475), (1004, 496), (1016, 518), (1026, 541), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 36.659991453887855, 39.36250909862652, 41.63369152123374, 85.46553438398158, 88.69028912672451, 91.18949018117374, 93.36599643988791, 94.94798214027625, 96.36204567753151, 97.1662588428901, 97.86994911710056, 98.14651580052185, 98.20268468715813, 98.05614824653927, 97.66323547046471, 97.14244620954156, 96.3129935836713, 95.3249611090634, 94.24335159424609, 92.88049441628641, 91.43259889689983, 89.85693366530978, 88.03128509223856]",0.0080645161290322580645,0.00026155624348180569625,0.00022600095423357922269,0.00012309162518576602253,0.0080645161290322580645,-0.000041738182565335272614,-0.000044491355428843247531,-0.000021478053590734149101
