,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
22,38889.0,"(1035, 567)","[(104, 477), (105, 475), (108, 474), (114, 474), (121, 473), (130, 473), (142, 473), (156, 474), (171, 475), (189, 476), (209, 477), (231, 479), (254, 481), (280, 483), (308, 486), (338, 489), (370, 492), (404, 495), (441, 499), (479, 503), (519, 507), (561, 512), (606, 517), (652, 522), (701, 527), (751, 533), (804, 539), (858, 546), (915, 552), (974, 559), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
23,39697.0,"(1035, 567)","[(104, 477), (104, 475), (106, 473), (110, 472), (117, 471), (125, 471), (136, 471), (149, 471), (164, 471), (181, 472), (201, 473), (222, 475), (246, 477), (271, 479), (299, 481), (329, 484), (361, 487), (396, 491), (432, 495), (470, 499), (511, 503), (554, 508), (599, 513), (646, 519), (695, 525), (746, 531), (800, 537), (855, 544), (913, 551), (973, 559), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
24,30565.0,"(1035, 567)","[(104, 477), (128, 470), (153, 465), (179, 460), (204, 455), (231, 452), (258, 449), (285, 446), (312, 445), (341, 443), (369, 443), (398, 443), (428, 444), (458, 445), (488, 447), (519, 450), (550, 453), (582, 457), (614, 462), (646, 467), (680, 473), (713, 479), (747, 487), (781, 494), (816, 503), (851, 512), (887, 521), (923, 532), (960, 543), (997, 554), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
25,47097.0,"(1035, 567)","[(104, 477), (166, 453), (226, 431), (284, 411), (339, 393), (393, 377), (444, 363), (494, 350), (541, 339), (586, 330), (629, 323), (669, 318), (708, 315), (744, 313), (779, 313), (811, 316), (841, 319), (869, 325), (894, 333), (918, 342), (939, 353), (958, 366), (975, 381), (990, 398), (1003, 417), (1014, 437), (1022, 459), (1028, 483), (1033, 509), (1035, 537), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
26,39251.0,"(1035, 567)","[(104, 477), (105, 487), (108, 497), (114, 507), (121, 516), (131, 525), (142, 533), (156, 540), (172, 547), (189, 553), (209, 559), (231, 565), (255, 570), (281, 574), (309, 578), (339, 581), (371, 584), (405, 586), (441, 588), (479, 589), (520, 589), (562, 589), (606, 589), (653, 588), (701, 587), (751, 585), (804, 582), (859, 579), (915, 575), (974, 571), (1035, 567)]",3,-137.25000000000000000,-5.9852995037590874569,-10.088323325775284954,-8.0693831759557268225
27,58515.0,"(1035, 567)","[(104, 477), (178, 450), (249, 426), (318, 403), (383, 383), (445, 364), (505, 348), (561, 334), (615, 321), (665, 311), (713, 303), (757, 297), (799, 293), (837, 291), (873, 291), (905, 293), (935, 297), (961, 303), (985, 311), (1005, 321), (1023, 333), (1038, 347), (1049, 363), (1058, 382), (1064, 402), (1066, 424), (1066, 449), (1062, 475), (1056, 504), (1047, 534), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
28,60223.0,"(1035, 567)","[(104, 477), (183, 504), (259, 530), (331, 554), (400, 576), (466, 597), (529, 616), (588, 633), (644, 649), (697, 663), (746, 675), (792, 686), (835, 694), (874, 702), (910, 707), (943, 711), (972, 713), (998, 714), (1021, 712), (1040, 710), (1056, 705), (1069, 699), (1079, 691), (1085, 681), (1088, 670), (1087, 657), (1083, 642), (1076, 626), (1065, 608), (1052, 588), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
29,32943.0,"(1035, 567)","[(104, 477), (124, 464), (145, 453), (166, 443), (189, 434), (212, 426), (236, 419), (260, 413), (286, 409), (312, 405), (339, 402), (367, 400), (395, 400), (424, 400), (454, 402), (485, 404), (516, 408), (548, 412), (581, 418), (615, 424), (649, 432), (684, 441), (720, 451), (757, 461), (794, 473), (833, 486), (871, 500), (911, 515), (951, 531), (993, 548), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
30,29821.0,"(1035, 567)","[(104, 477), (127, 482), (152, 488), (176, 493), (202, 498), (227, 503), (254, 508), (280, 512), (308, 517), (336, 521), (364, 525), (393, 529), (422, 532), (452, 536), (482, 539), (513, 542), (544, 545), (576, 548), (608, 550), (641, 553), (674, 555), (708, 557), (742, 559), (777, 560), (812, 562), (848, 563), (884, 564), (921, 565), (958, 566), (996, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
31,57341.0,"(1035, 567)","[(104, 477), (175, 448), (245, 423), (311, 399), (374, 377), (435, 358), (493, 340), (548, 325), (600, 312), (649, 301), (696, 292), (740, 286), (780, 281), (819, 279), (854, 279), (886, 281), (916, 285), (943, 291), (967, 299), (988, 310), (1006, 322), (1022, 337), (1034, 354), (1044, 373), (1051, 394), (1056, 418), (1057, 443), (1056, 471), (1051, 501), (1044, 532), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
