,cost,target,path,vis1-flat,vis2-dist,vis3-angle,vis4-angle-dist,no-vis,l_agnostic-vis1-flat,l_a-vis1-flat,l_b-vis1-flat,l_multi-vis1-flat,l_agnostic-vis2-dist,l_a-vis2-dist,l_b-vis2-dist,l_multi-vis2-dist,l_agnostic-vis3-angle,l_a-vis3-angle,l_b-vis3-angle,l_multi-vis3-angle,l_agnostic-vis4-angle-dist,l_a-vis4-angle-dist,l_b-vis4-angle-dist,l_multi-vis4-angle-dist,l_agnostic-no-vis,l_a-no-vis,l_b-no-vis,l_multi-no-vis
0,29034.0,"(800, 500)","[(200, 500), (251, 527), (301, 551), (349, 571), (395, 586), (440, 598), (484, 606), (525, 610), (565, 610), (604, 606), (640, 598), (675, 586), (709, 571), (741, 551), (771, 527), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.21872999999999992,0.38406175925925923,0.38406175925925923,0.38406175925925923,0.38406175925925923
1,34776.0,"(800, 500)","[(200, 500), (232, 542), (265, 579), (300, 610), (335, 634), (372, 653), (410, 665), (449, 671), (489, 671), (530, 665), (572, 653), (615, 634), (660, 610), (705, 579), (752, 542), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.28953631944444447,0.46848384259259246,0.46848384259259246,0.46848384259259246,0.46848384259259246
2,48970.0,"(800, 500)","[(200, 500), (201, 446), (208, 400), (220, 362), (238, 332), (262, 309), (291, 294), (325, 286), (365, 286), (411, 294), (462, 309), (518, 332), (580, 362), (648, 400), (721, 446), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.40537083333333335,0.6046584722222224,0.6046584722222224,0.6046584722222224,0.6046584722222224
3,81978.0,"(800, 500)","[(200, 500), (332, 460), (452, 426), (558, 398), (651, 375), (731, 358), (797, 347), (850, 341), (890, 341), (917, 347), (931, 358), (931, 375), (918, 398), (892, 426), (852, 460), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,-0.05828097222222223,0.021764351851851826,0.021764351851851826,0.021764351851851826,0.021764351851851826
4,48808.0,"(800, 500)","[(200, 500), (178, 522), (164, 540), (160, 556), (165, 569), (178, 578), (200, 584), (232, 588), (272, 588), (320, 584), (378, 578), (445, 569), (520, 556), (604, 540), (698, 522), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.48990791666666655,0.7083396296296295,0.7083396296296295,0.7083396296296295,0.7083396296296295
5,54866.0,"(800, 500)","[(200, 500), (312, 512), (414, 523), (506, 532), (588, 540), (659, 545), (719, 549), (770, 551), (810, 551), (839, 549), (859, 545), (868, 540), (866, 532), (854, 523), (832, 512), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.00607624999999995,0.11222893518518512,0.11222893518518512,0.11222893518518512,0.11222893518518512
6,33688.0,"(800, 500)","[(200, 500), (249, 540), (298, 574), (344, 603), (390, 626), (434, 643), (477, 655), (518, 660), (558, 660), (597, 655), (634, 643), (670, 626), (704, 603), (738, 574), (769, 540), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.22650340277777778,0.39163935185185184,0.39163935185185184,0.39163935185185184,0.39163935185185184
7,34222.0,"(800, 500)","[(200, 500), (277, 481), (350, 464), (417, 451), (479, 440), (535, 432), (586, 427), (631, 424), (671, 424), (706, 427), (735, 432), (759, 440), (777, 451), (790, 464), (797, 481), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.12467333333333327,0.266545138888889,0.266545138888889,0.266545138888889,0.266545138888889
8,53080.0,"(800, 500)","[(200, 500), (292, 548), (377, 590), (455, 624), (525, 652), (587, 673), (642, 687), (690, 694), (730, 694), (762, 687), (787, 673), (805, 652), (815, 624), (817, 590), (812, 548), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.07772986111111096,0.20086370370370366,0.20086370370370366,0.20086370370370366,0.20086370370370366
9,37936.0,"(800, 500)","[(200, 500), (238, 549), (277, 591), (316, 627), (355, 655), (395, 676), (434, 691), (474, 698), (514, 698), (554, 691), (595, 676), (635, 655), (676, 627), (717, 591), (758, 549), (800, 500)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.26778944444444447,0.4404639814814812,0.4404639814814812,0.4404639814814812,0.4404639814814812
