,cost,target,path,vis1-flat,vis2-dist,vis3-angle,vis4-angle-dist,no-vis,l_agnostic-vis1-flat,l_a-vis1-flat,l_b-vis1-flat,l_multi-vis1-flat,l_agnostic-vis2-dist,l_a-vis2-dist,l_b-vis2-dist,l_multi-vis2-dist,l_agnostic-vis3-angle,l_a-vis3-angle,l_b-vis3-angle,l_multi-vis3-angle,l_agnostic-vis4-angle-dist,l_a-vis4-angle-dist,l_b-vis4-angle-dist,l_multi-vis4-angle-dist,l_agnostic-no-vis,l_a-no-vis,l_b-no-vis,l_multi-no-vis
0,43762.0,"(500, 100)","[(400, 400), (421, 459), (441, 507), (459, 543), (474, 569), (487, 583), (498, 585), (507, 577), (514, 557), (518, 525), (520, 483), (521, 429), (519, 363), (514, 287), (508, 199), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.3504837499999998,1.588595166666667,1.588595166666667,1.588595166666667,1.588595166666667
1,88720.0,"(500, 100)","[(400, 400), (485, 470), (560, 527), (623, 572), (675, 603), (716, 622), (745, 628), (763, 620), (770, 600), (765, 568), (749, 522), (722, 463), (683, 391), (633, 307), (572, 210), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,1.9185149999999993,2.0841019999999997,2.0841019999999997,2.0841019999999997,2.0841019999999997
2,7292.0,"(500, 100)","[(400, 400), (411, 370), (422, 342), (432, 316), (441, 291), (450, 267), (458, 244), (465, 223), (472, 203), (478, 184), (483, 167), (488, 151), (492, 136), (495, 122), (498, 110), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.28238,0.4416176666666667,0.4416176666666667,0.4416176666666667,0.4416176666666667
3,20874.0,"(500, 100)","[(400, 400), (452, 360), (498, 323), (538, 289), (570, 258), (597, 230), (617, 204), (630, 181), (637, 161), (637, 144), (630, 130), (617, 118), (598, 109), (571, 103), (539, 100), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.3176224999999999,0.4240968333333332,0.4240968333333332,0.4240968333333332,0.4240968333333332
4,66022.0,"(500, 100)","[(400, 400), (507, 395), (600, 388), (679, 379), (743, 368), (793, 354), (829, 339), (850, 321), (857, 301), (849, 279), (827, 254), (790, 228), (739, 199), (674, 168), (594, 135), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.0634149999999996,1.1364546666666668,1.1364546666666668,1.1364546666666668,1.1364546666666668
5,75410.0,"(500, 100)","[(400, 400), (515, 397), (614, 391), (699, 384), (767, 373), (820, 361), (858, 346), (880, 328), (887, 308), (878, 286), (854, 261), (814, 233), (759, 204), (688, 171), (601, 137), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.1913125,1.2513931666666662,1.2513931666666662,1.2513931666666662,1.2513931666666662
6,19606.0,"(500, 100)","[(400, 400), (359, 372), (326, 346), (299, 321), (279, 296), (266, 273), (259, 251), (259, 230), (266, 210), (279, 191), (299, 173), (326, 156), (359, 141), (399, 126), (446, 112), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.57961,0.7514495000000001,0.7514495000000001,0.7514495000000001,0.7514495000000001
7,33016.0,"(500, 100)","[(400, 400), (459, 422), (512, 439), (556, 449), (593, 454), (623, 452), (644, 444), (659, 430), (665, 410), (664, 384), (656, 352), (640, 314), (616, 269), (585, 219), (546, 162), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,0.87833375,1.0574661666666665,1.0574661666666665,1.0574661666666665,1.0574661666666665
8,16416.0,"(500, 100)","[(400, 400), (436, 409), (467, 414), (495, 415), (518, 412), (538, 404), (553, 393), (564, 377), (570, 357), (573, 333), (571, 304), (565, 272), (555, 235), (541, 194), (522, 149), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.6087962500000001,0.801195333333333,0.801195333333333,0.801195333333333,0.801195333333333
9,35244.0,"(500, 100)","[(400, 400), (378, 444), (361, 480), (347, 507), (338, 524), (332, 532), (331, 530), (334, 519), (340, 499), (351, 470), (366, 432), (384, 384), (407, 327), (434, 260), (465, 184), (500, 100)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.2307962499999996,1.479723,1.479723,1.479723,1.479723
