,cost,target,path,target_index,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
10,36401.0,"(1035, 567)","[(104, 477), (135, 454), (171, 436), (207, 419), (245, 404), (280, 389), (313, 380), (343, 377), (373, 379), (402, 390), (426, 413), (447, 443), (468, 476), (487, 510), (509, 538), (535, 556), (564, 564), (595, 566), (627, 566), (660, 566), (693, 566), (729, 566), (764, 566), (800, 566), (836, 567), (871, 567), (904, 566), (940, 567), (978, 567), (1009, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
11,131247.0,"(1035, 567)","[(104, 477), (158, 422), (196, 352), (234, 281), (277, 215), (338, 167), (404, 125), (467, 92), (521, 78), (583, 77), (667, 77), (751, 77), (817, 77), (871, 77), (922, 77), (964, 77), (991, 77), (1023, 77), (1064, 77), (1105, 77), (1146, 77), (1190, 77), (1233, 78), (1265, 93), (1252, 137), (1208, 198), (1161, 259), (1108, 315), (1058, 374), (1044, 468), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
12,59497.0,"(1035, 567)","[(104, 477), (148, 457), (174, 419), (212, 393), (258, 375), (294, 347), (330, 319), (367, 292), (393, 254), (402, 200), (407, 145), (416, 112), (433, 118), (455, 149), (481, 185), (509, 221), (535, 259), (559, 299), (588, 334), (627, 359), (670, 380), (707, 407), (744, 434), (784, 458), (822, 484), (855, 515), (887, 545), (921, 562), (958, 566), (998, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
13,36477.0,"(1035, 567)","[(104, 477), (136, 501), (185, 509), (228, 523), (260, 548), (292, 573), (329, 593), (368, 611), (399, 634), (422, 657), (444, 671), (473, 676), (510, 676), (547, 676), (578, 676), (603, 676), (625, 673), (651, 663), (681, 645), (716, 625), (753, 607), (789, 589), (823, 574), (859, 568), (897, 567), (928, 567), (944, 567), (957, 567), (983, 566), (1013, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
14,131737.0,"(1035, 567)","[(104, 477), (154, 419), (199, 356), (243, 292), (296, 237), (353, 188), (409, 148), (479, 137), (543, 137), (591, 137), (637, 137), (690, 137), (752, 136), (812, 136), (860, 136), (900, 136), (946, 136), (1002, 137), (1066, 137), (1134, 137), (1197, 137), (1252, 137), (1308, 137), (1327, 144), (1279, 167), (1226, 219), (1184, 285), (1124, 333), (1057, 374), (1044, 469), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
15,40151.0,"(1035, 567)","[(104, 477), (94, 533), (95, 584), (106, 578), (127, 568), (145, 567), (164, 567), (190, 567), (224, 567), (263, 567), (309, 567), (360, 566), (407, 567), (448, 566), (490, 567), (529, 567), (561, 566), (586, 566), (610, 566), (643, 567), (687, 566), (734, 566), (774, 567), (806, 567), (835, 566), (865, 567), (896, 567), (930, 566), (967, 567), (1006, 567), (1035, 567)]",3,-137.25000000000000000,-3.0180837242992649586,-6.1084012313445069319,-4.5877748929875338515
16,70321.0,"(1035, 567)","[(104, 477), (114, 421), (140, 380), (152, 326), (153, 261), (154, 196), (155, 145), (163, 135), (182, 162), (204, 203), (228, 245), (257, 282), (289, 317), (320, 352), (352, 387), (384, 421), (417, 454), (449, 488), (481, 522), (519, 548), (564, 562), (612, 566), (660, 566), (708, 566), (760, 566), (816, 566), (876, 566), (927, 566), (964, 567), (995, 566), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
17,42471.0,"(1035, 567)","[(104, 477), (136, 444), (161, 405), (186, 368), (212, 350), (241, 347), (279, 347), (319, 347), (355, 347), (387, 347), (418, 347), (450, 346), (485, 346), (525, 346), (569, 346), (612, 346), (652, 347), (690, 347), (723, 347), (749, 347), (770, 347), (793, 347), (818, 347), (844, 353), (873, 373), (898, 409), (925, 446), (965, 471), (992, 509), (1005, 559), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
18,65909.0,"(1035, 567)","[(104, 477), (136, 444), (168, 411), (195, 373), (203, 316), (203, 252), (204, 187), (210, 133), (230, 108), (262, 118), (295, 146), (323, 182), (349, 221), (382, 253), (418, 282), (452, 313), (482, 348), (512, 383), (544, 416), (579, 446), (618, 472), (655, 500), (695, 525), (737, 545), (780, 560), (826, 566), (873, 566), (914, 566), (952, 566), (997, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
19,41543.0,"(1035, 567)","[(104, 477), (123, 433), (151, 398), (180, 367), (207, 351), (233, 347), (268, 347), (307, 347), (348, 347), (394, 347), (443, 347), (489, 347), (529, 349), (562, 357), (591, 377), (620, 406), (649, 439), (676, 475), (698, 513), (717, 544), (737, 561), (762, 566), (794, 566), (823, 566), (848, 566), (881, 566), (920, 567), (950, 567), (972, 567), (1002, 567), (1035, 567)]",3,-7.2500000000000000000,-0.24489297904003080737,-0.46385604278918135357,-0.35611274421056679835
