,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,ratio-lo-fvis,ratio-la-fvis,ratio-lb-fvis,ratio-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo,ratio-lo-fcombo,ratio-la-fcombo,ratio-lb-fcombo,ratio-lm-fcombo,max-lo-fog,max-la-fog,max-lb-fog,max-lm-fog,ratio-lo-fog,ratio-la-fog,ratio-lb-fog,ratio-lm-fog
255,94839.0,"(1235, 437)","[(104, 477), (216, 490), (324, 501), (426, 510), (523, 517), (615, 521), (701, 523), (781, 523), (857, 520), (927, 515), (992, 508), (1051, 498), (1105, 486), (1153, 472), (1197, 455), (1235, 437)]",2,"[0, 0, 0, 0, 0, 33.27887926551334, 72.00989193904152, 77.84461587477793, 82.96538509219982, 87.35223195031746, 91.22776139304062, 94.75502852569844, 97.97982879128267, 100.93630629057961, 103.83614718195301, 106.48918100354024]",0.24602411428312093,0.24920077568025875,0.2487536115128457,0.2490146686954253,0.24776012733359762,0.2509592041173671,0.2505088846379937,0.25077178391104155,0.24602411428312093,0.24392208313438607,0.24368964722343353,0.24378189662754335,0.25170825522752743,0.24955765875277258,0.24931985264271478,0.24941423337698515,0.24280461807107687,0.24280461807107687,0.24280461807107687,0.24280461807107687,0.25,0.25,0.25,0.25
256,85851.0,"(1235, 437)","[(104, 477), (184, 482), (264, 485), (343, 488), (421, 490), (499, 491), (576, 490), (652, 489), (727, 486), (802, 482), (876, 477), (949, 471), (1022, 464), (1093, 456), (1164, 447), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 33.16100351511389, 71.72164485678371, 77.93593053571226, 83.44991569246582, 88.32303992783638, 92.66993575914792, 96.62422733659159, 100.16960965107168, 103.44580221341741, 106.48918100354024]",0.24552718978173363,0.24912298946910078,0.24863844581265285,0.24892905800139795,0.24745294704214377,0.25107694986807605,0.25058860576302927,0.25088149732675086,0.24552718978173363,0.24350523823637674,0.24332306769415113,0.24338921952016518,0.2516305606874314,0.24955834700920998,0.24937164803007975,0.24943944427327877,0.2424685273816808,0.2424685273816808,0.2424685273816808,0.2424685273816808,0.25,0.25,0.25,0.25
257,101975.0,"(1235, 437)","[(104, 477), (127, 460), (158, 445), (197, 432), (243, 421), (296, 412), (356, 405), (424, 401), (500, 398), (583, 397), (673, 399), (770, 402), (875, 408), (988, 415), (1107, 425), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 35.02884206369335, 39.29531264530796, 84.13677058389924, 90.3253053531657, 95.46350562806643, 99.89268507367439, 103.45580023920184, 106.48918100354024]",0.24509527705969103,0.25106854665668993,0.2494565184671199,0.25028470697262806,0.24610305698055282,0.2521008873982822,0.2504822308898771,0.25131382473128794,0.24509527705969103,0.2436642952720549,0.24320524124939935,0.24333325810496287,0.2513029443767556,0.24983571930046458,0.24936503855579548,0.24949629776698432,0.24202830865900832,0.24202830865900832,0.24202830865900832,0.24202830865900832,0.25,0.25,0.25,0.25
258,92951.0,"(1235, 437)","[(104, 477), (164, 507), (227, 533), (292, 554), (359, 571), (428, 582), (499, 589), (572, 591), (648, 589), (725, 581), (805, 569), (887, 552), (970, 530), (1056, 504), (1144, 473), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 31.27934385248291, 68.04551204839075, 74.95363245671635, 81.671578452723, 88.15778324317425, 94.43369929340327, 100.53501516965744, 106.48918100354024]",0.24414404127519265,0.24813337770978905,0.24762102300640196,0.24795094066360482,0.2471470302679343,0.2511854358231157,0.2506667791206029,0.2510007547883471,0.24414404127519265,0.24150806128659089,0.24176070459312102,0.2416235656209055,0.2519451778428509,0.24922497036389843,0.24948568638408913,0.24934416540916154,0.2417765549466722,0.2417765549466722,0.2417765549466722,0.2417765549466722,0.25,0.25,0.25,0.25
259,137871.0,"(1235, 437)","[(104, 477), (103, 533), (114, 580), (135, 620), (168, 651), (211, 673), (264, 688), (329, 693), (404, 691), (491, 680), (588, 660), (695, 632), (814, 596), (943, 551), (1084, 498), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.26673695354136, 73.03925340473103, 84.86549016541548, 96.11243203396643, 106.48918100354024]",0.24297880202204955,0.24928682111255276,0.24835124943916229,0.24900481687152273,0.24552695703167787,0.25190112926110736,0.2509557461077582,0.2516161675994565,0.24297880202204955,0.2304730467768899,0.23700908077962543,0.23446432965266076,0.2571407628786776,0.2439061127060977,0.25082309787384854,0.24813002654137617,0.24088153842140633,0.24088153842140633,0.24088153842140633,0.24088153842140633,0.25,0.25,0.25,0.25
260,93127.0,"(1235, 437)","[(104, 477), (173, 510), (243, 539), (314, 562), (386, 580), (459, 593), (533, 601), (607, 604), (683, 601), (759, 593), (836, 580), (914, 562), (993, 538), (1072, 510), (1153, 476), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 32.20274550236742, 69.46104550714097, 75.9571683706923, 82.28841570991207, 88.56443079840226, 94.57625065996544, 100.59623732458866, 106.48918100354024]",0.24421410888580802,0.2481860762435454,0.2476632760330657,0.24799667056979208,0.2471652291623847,0.25118519437520426,0.2506560765678061,0.2509934998946049,0.24421410888580802,0.2416044141471269,0.24184570564858293,0.24171425297783597,0.25192854339800225,0.24923641149281087,0.2494853251070712,0.24934972000211575,0.24183972732763284,0.24183972732763284,0.24183972732763284,0.24183972732763284,0.25,0.25,0.25,0.25
261,104273.0,"(1235, 437)","[(104, 477), (178, 531), (253, 578), (327, 617), (402, 647), (477, 669), (552, 683), (628, 688), (703, 686), (779, 675), (854, 656), (930, 628), (1006, 593), (1082, 549), (1158, 497), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 32.63984912541932, 70.40211242060525, 77.40158063751596, 84.42586862872952, 91.6555384252176, 99.00455736611752, 106.48918100354024]",0.24388797005742582,0.2482652394075769,0.2476591651763816,0.24805272244401189,0.2468838819966355,0.25131492158196533,0.2507014023545086,0.25109979406689065,0.24388797005742582,0.24047170015802657,0.24113350358639812,0.2408138277827169,0.2523918068041461,0.24885641909216927,0.2495412981495354,0.24921047595414925,0.24170244477567981,0.24170244477567981,0.24170244477567981,0.24170244477567981,0.25,0.25,0.25,0.25
262,95789.0,"(1235, 437)","[(104, 477), (155, 438), (211, 406), (269, 378), (331, 355), (397, 337), (465, 324), (537, 316), (613, 314), (692, 316), (774, 324), (859, 336), (948, 354), (1040, 376), (1136, 404), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 38.680843150806325, 43.07376193952537, 91.21522154077257, 96.37406767502779, 100.03261544213728, 102.73528602175551, 104.50839410270612, 105.70769575926514, 106.30722852941005, 106.48918100354024]",0.24851561799928246,0.2551911757034382,0.2532241874719723,0.2542052639876415,0.245778567614678,0.25238060342943014,0.2504352788098482,0.25140555014604354,0.24851561799928246,0.25052842020853905,0.24763835645060478,0.24872537751269294,0.24966212334994756,0.2516842114484425,0.24878081463084417,0.24987285057076578,0.24401834799213726,0.24401834799213726,0.24401834799213726,0.24401834799213726,0.25,0.25,0.25,0.25
263,114619.0,"(1235, 437)","[(104, 477), (115, 506), (136, 531), (166, 551), (205, 567), (253, 578), (310, 585), (376, 587), (452, 584), (536, 577), (630, 565), (732, 548), (844, 527), (965, 502), (1095, 471), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.66207033305878, 71.82189991346678, 81.49950362559989, 90.49388394005803, 98.91278325563403, 106.48918100354024]",0.24347637022415883,0.2489486824141537,0.24819373479519027,0.2487050004673893,0.24610382687831386,0.2516351931073679,0.2508720985288324,0.2513888814854859,0.24347637022415883,0.2384185279445799,0.24001528958800253,0.23929509296953,0.2533031966284996,0.24804121733958295,0.24970242507058515,0.24895316096133227,0.2412181647462633,0.2412181647462633,0.2412181647462633,0.2412181647462633,0.25,0.25,0.25,0.25
264,108399.0,"(1235, 437)","[(104, 477), (122, 501), (148, 522), (183, 540), (226, 553), (277, 562), (336, 567), (403, 568), (478, 566), (562, 559), (654, 549), (754, 534), (862, 516), (978, 493), (1102, 467), (1235, 437)]",2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.53686874403494, 74.84744718094593, 83.6512963423869, 91.95700981904702, 99.52941155087154, 106.48918100354024]",0.24366045864109503,0.24919414968188544,0.24839455298935742,0.24892372455870737,0.24607870213164781,0.2516673130901497,0.25085978068450865,0.25139420409369384,0.24366045864109503,0.23890042974680423,0.2403576904212054,0.2397033805570686,0.25312164995854686,0.24817679196109896,0.24969063720452211,0.24901092087583207,0.24134724556903145,0.24134724556903145,0.24134724556903145,0.24134724556903145,0.25,0.25,0.25,0.25
