,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,ratio-lo-fvis,ratio-la-fvis,ratio-lb-fvis,ratio-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo,ratio-lo-fcombo,ratio-la-fcombo,ratio-lb-fcombo,ratio-lm-fcombo,max-lo-fog,max-la-fog,max-lb-fog,max-lm-fog,ratio-lo-fog,ratio-la-fog,ratio-lb-fog,ratio-lm-fog
935,70205.0,"(1035, 567)","[(104, 477), (154, 419), (212, 382), (274, 363), (341, 359), (411, 368), (482, 387), (555, 413), (627, 444), (698, 477), (767, 509), (832, 538), (892, 561), (947, 575), (995, 578), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 34.787491840656045, 36.89406832098577, 74.85422723074981, 76.76551497222405, 78.32298624259013, 79.6852255283786, 81.12791393269703, 82.93081918458816, 85.15644468831934, 88.03128509223856]",0.2720355406104562,0.27053473462242605,0.270637818484264,0.270560656843394,0.25100884341770846,0.24962404062905647,0.24971915673365408,0.24964795921958097,0.2720355406104562,0.27072671975705354,0.27089791745921005,0.2708262362804792,0.2508427372365092,0.24963587946828147,0.24979374009237926,0.24972764320283006,0.27325967534444934,0.27325967534444934,0.27325967534444934,0.27325967534444934,0.25,0.25,0.25,0.25
936,67857.0,"(1035, 567)","[(104, 477), (140, 451), (179, 432), (220, 419), (264, 411), (311, 407), (362, 408), (417, 414), (476, 423), (539, 436), (608, 452), (681, 471), (760, 492), (845, 515), (937, 540), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 34.57904966346776, 36.92074212829408, 76.12364983715113, 79.62595068975156, 82.73954425321583, 85.55111173000962, 88.03128509223856]",0.27273821414330046,0.27053862491210995,0.2706829773947065,0.2705541772401919,0.2514842738130523,0.24945609414548903,0.24958919752952682,0.24947043451193188,0.27273821414330046,0.2709060342360542,0.2710655195004166,0.27098324105275023,0.2512111728631863,0.2495236056667762,0.24967050286796494,0.24959471860207266,0.2741858683446747,0.2741858683446747,0.2741858683446747,0.2741858683446747,0.25,0.25,0.25,0.25
937,178657.0,"(1035, 567)","[(104, 477), (333, 447), (527, 416), (688, 385), (819, 356), (922, 330), (1001, 309), (1057, 294), (1094, 286), (1114, 287), (1120, 299), (1114, 323), (1100, 360), (1081, 412), (1058, 480), (1035, 567)]",3,"[0, 0, 35.26199363606378, 86.99929614680363, 98.474541556198, 106.07507823857262, 111.15143523485895, 114.37408169506887, 116.16000463190932, 116.56752241508863, 115.56676772927224, 113.122815305887, 109.21771965266905, 103.73489256443037, 96.65516012150616, 88.03128509223856]",0.24698816885580901,0.23957041959413308,0.2410909047616293,0.24028614369866444,0.25517003345824135,0.2475065597944818,0.2490774133817614,0.24824599336551553,0.24698816885580901,0.23886749299874915,0.24237417635187605,0.2407334178747153,0.2548994167794573,0.24651862854409853,0.2501376340441721,0.24844432063227187,0.2521885499892394,0.2521885499892394,0.2521885499892394,0.2521885499892394,0.25,0.25,0.25,0.25
938,90531.0,"(1035, 567)","[(104, 477), (221, 398), (329, 343), (427, 310), (517, 296), (598, 298), (671, 312), (736, 337), (794, 370), (845, 407), (890, 445), (929, 483), (963, 517), (991, 544), (1015, 561), (1035, 567)]",3,"[0, 0, 0, 0, 43.756033639076, 92.48474005746652, 95.5866910935435, 96.25720667035579, 95.49087611497458, 94.02522410350011, 92.33133779431577, 90.52034476189164, 89.00194311684254, 87.93311038257988, 87.6017609139306, 88.03128509223856]",0.2653132242246954,0.2615961070633125,0.26225394350713005,0.26189331358974915,0.2524252520336614,0.24888869919487006,0.2495145802854671,0.24917146848600152,0.2653132242246954,0.2569837032593723,0.25924170602009766,0.25821301668117047,0.25516980345970436,0.24715873565919802,0.24933041075134418,0.2483410501297536,0.26639250474430864,0.26639250474430864,0.26639250474430864,0.26639250474430864,0.25,0.25,0.25,0.25
939,114111.0,"(1035, 567)","[(104, 477), (276, 530), (422, 579), (544, 624), (644, 664), (725, 699), (789, 726), (839, 746), (878, 759), (907, 763), (930, 757), (949, 742), (966, 716), (985, 678), (1007, 629), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.002758512607286, 76.38023317254628, 81.48136515886117, 88.03128509223856]",0.2721714041711456,0.2705976429754779,0.2706757776300715,0.2705600354433902,0.25107950541465907,0.2496277027028629,0.24969978231934892,0.24959300956312916,0.2721714041711456,0.2759802452849936,0.27161546370381523,0.2720687155939726,0.24927868916132295,0.2527671633563811,0.24876950961922564,0.24918463786307038,0.27315750694227336,0.27315750694227336,0.27315750694227336,0.27315750694227336,0.25,0.25,0.25,0.25
940,105245.0,"(1035, 567)","[(104, 477), (120, 533), (135, 580), (150, 620), (168, 651), (189, 675), (216, 692), (250, 701), (295, 704), (351, 701), (420, 692), (505, 677), (607, 657), (728, 631), (870, 601), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.63125219390177, 76.18765057102577, 88.03128509223856]",0.27521501293741313,0.27117589881735266,0.2712553698989987,0.2709217025706631,0.2528229903192456,0.24911250629013992,0.2491855114517814,0.24887899193883312,0.27521501293741313,0.26699683111103756,0.3050330416625371,0.26666791928596273,0.24707051728179621,0.23969275684174265,0.2738392451313747,0.2393974807450865,0.2768026851276718,0.2768026851276718,0.2768026851276718,0.2768026851276718,0.25,0.25,0.25,0.25
941,154949.0,"(1035, 567)","[(104, 477), (311, 466), (493, 457), (650, 450), (784, 445), (895, 442), (985, 442), (1055, 443), (1106, 448), (1139, 455), (1156, 465), (1157, 479), (1145, 495), (1119, 515), (1082, 539), (1035, 567)]",3,"[0, 0, 0, 76.07113308600381, 86.30277497380922, 92.89607656862026, 97.12693895048537, 99.90586204921354, 101.3593147103183, 101.9106688144416, 101.63661098151016, 100.48216116356554, 98.7023922429185, 96.03460623988568, 92.50091452443425, 88.03128509223856]",0.25722908014365414,0.2525315485775316,0.25255440207893753,0.2524831378354736,0.25347806893414127,0.24884903854040452,0.24887155878345607,0.2488013337419981,0.25722908014365414,0.25356913919545826,0.2536070267741195,0.25357880116960824,0.2526847850221613,0.24908950181712008,0.24912672006112144,0.2490989930995972,0.26153730688911075,0.26153730688911075,0.26153730688911075,0.26153730688911075,0.25,0.25,0.25,0.25
942,92313.0,"(1035, 567)","[(104, 477), (143, 506), (177, 540), (210, 576), (242, 613), (275, 649), (311, 682), (351, 710), (397, 732), (451, 747), (514, 751), (589, 744), (677, 724), (779, 689), (898, 637), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.05692452000356, 74.76115854233848, 88.03128509223856]",0.2745023989837453,0.2710942415651448,0.27121496101921094,0.2709106719854905,0.25236441843462964,0.24923112099146333,0.24934210470210463,0.24906235587180228,0.2745023989837453,0.26741605076005404,0.3082335402121247,0.26696105115433094,0.2457248182430384,0.23938137047821023,0.2759197403208035,0.23897407095794782,0.27588009389503404,0.27588009389503404,0.27588009389503404,0.27588009389503404,0.25,0.25,0.25,0.25
943,102441.0,"(1035, 567)","[(104, 477), (182, 474), (243, 461), (289, 440), (325, 413), (354, 384), (379, 355), (404, 329), (433, 309), (469, 297), (516, 297), (577, 311), (656, 342), (756, 393), (881, 467), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 41.20409458276767, 43.624701559920354, 45.22419498566161, 90.39164178306018, 90.52689547125547, 89.60715275360315, 88.03128509223856]",0.27109736055845945,0.2668113175329389,0.26791414990815865,0.2673935840274533,0.25260269738740876,0.2486090545605856,0.24963665007893665,0.24915159797306904,0.27109736055845945,0.26344747766903026,0.2686833462834648,0.26785361946461517,0.25310612088844986,0.24596391862057929,0.2508523114538815,0.25007764903708946,0.2731546430140501,0.2731546430140501,0.2731546430140501,0.2731546430140501,0.25,0.25,0.25,0.25
944,87363.0,"(1035, 567)","[(104, 477), (127, 538), (175, 581), (242, 610), (323, 625), (416, 630), (516, 626), (618, 615), (719, 600), (814, 584), (900, 567), (971, 553), (1025, 544), (1056, 542), (1060, 548), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 33.70389193203934, 74.14674306265849, 81.03958470112426, 86.13703322484712, 89.54882071885979, 91.12242874467532, 90.78521868225718, 88.03128509223856]",0.271854073151223,0.2679458685311104,0.2682742145294353,0.26802934956987917,0.25262818278224713,0.2489963717165692,0.2493014966386243,0.24907394886255954,0.271854073151223,0.26943876173802717,0.2699461865076641,0.2697091182313535,0.25149594433338135,0.24926150650547,0.24973093214305095,0.24951161701809765,0.274343120827082,0.274343120827082,0.274343120827082,0.274343120827082,0.25,0.25,0.25,0.25
945,69015.0,"(1035, 567)","[(104, 477), (124, 471), (154, 463), (193, 454), (240, 443), (294, 433), (354, 423), (420, 417), (490, 413), (563, 414), (640, 420), (718, 432), (798, 452), (877, 481), (957, 518), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 33.42252800720633, 37.2198628762188, 78.91166417880191, 83.39320890819829, 86.40561700760964, 87.97536887519045, 88.6103052753316, 88.03128509223856]",0.27274861312956666,0.27012803076146247,0.2703427572893401,0.27018276913978306,0.25175195380028426,0.24933310838913858,0.24953130489802516,0.24938363291255208,0.27274861312956666,0.27049024506260194,0.2708555253024687,0.2707080163236728,0.2514270001386874,0.24934517577386026,0.24968190091378245,0.24954592317366997,0.27446638886324404,0.27446638886324404,0.27446638886324404,0.27446638886324404,0.25,0.25,0.25,0.25
946,126477.0,"(1035, 567)","[(104, 477), (90, 484), (81, 484), (77, 477), (79, 465), (90, 450), (112, 435), (145, 420), (192, 409), (254, 402), (332, 402), (429, 410), (546, 429), (685, 460), (847, 505), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.391404997632506, 77.69612483616615, 83.8527897299459, 88.03128509223856]",0.27510927019258924,0.27087164662886076,0.2709235516826835,0.270677176770573,0.2529550506740124,0.24905867785258795,0.24910640305468956,0.24887986841870988,0.27510927019258924,0.27971351822887985,0.2723499322159546,0.2728158202838113,0.25010194193676466,0.25428766557388055,0.2475934267350302,0.24801696575432447,0.27706080387013565,0.27706080387013565,0.27706080387013565,0.27706080387013565,0.25,0.25,0.25,0.25
