,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
92,33121.0,"(1035, 567)","[(104, 477), (137, 477), (175, 477), (198, 477), (231, 477), (260, 477), (280, 477), (305, 476), (338, 477), (374, 476), (409, 477), (440, 476), (469, 477), (500, 477), (535, 476), (574, 476), (617, 476), (658, 477), (693, 477), (730, 477), (770, 477), (807, 477), (840, 477), (868, 477), (889, 477), (915, 477), (949, 477), (975, 479), (995, 495), (1014, 533), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.888514131579484, 33.88079046666112, 35.89934764244387, 73.58292415152589, 76.38125833433, 79.138258331608, 81.90662369673969, 84.28863555084162, 86.28066791248511, 87.88040348456937, 89.02916951774714, 90.39434379814332, 92.09009276330187, 93.13332408387953, 92.56190400032723, 90.00492530383349, 88.03128509223856]",0.0080645161290322580645,0.00040199314836808395432,0.00033490904852231167809,0.00018693371213544052507,0.0080645161290322580645,-0.000043630342199083423183,-0.000041300460314598558948,-0.000021161049840660261000
93,34995.0,"(1035, 567)","[(104, 477), (127, 442), (160, 419), (185, 402), (212, 397), (243, 398), (276, 404), (307, 422), (341, 444), (376, 466), (411, 489), (446, 511), (480, 533), (512, 552), (546, 562), (583, 566), (622, 566), (659, 566), (691, 566), (716, 566), (738, 566), (759, 566), (785, 567), (817, 567), (854, 566), (888, 567), (914, 567), (937, 567), (970, 566), (1001, 566), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.396287970983742, 31.247445006464616, 32.89010556483675, 34.22763193668439, 68.80850212228881, 70.48952503998525, 72.0363230407215, 73.7808046478523, 75.93995481320582, 78.3915142982042, 80.34387751734872, 81.83463928131465, 83.10326869588106, 84.93387647922651, 86.49080305933131, 88.03128509223856]",0.0080645161290322580645,0.00050681437376260650270,0.00039021734746588451348,0.00022666570732513537509,0.0080645161290322580645,-0.000050495772084964779242,-0.000045583045982406499110,-0.000023885947893388378711
94,40809.0,"(1035, 567)","[(104, 477), (145, 452), (177, 417), (185, 369), (198, 369), (220, 404), (251, 439), (289, 468), (327, 497), (366, 523), (406, 546), (443, 560), (475, 565), (508, 566), (542, 566), (581, 566), (621, 566), (658, 566), (690, 566), (712, 567), (727, 566), (748, 566), (783, 567), (827, 567), (862, 566), (890, 567), (918, 567), (947, 566), (973, 567), (1003, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.297879800443212, 31.201551179433814, 32.84709448876718, 34.18695004684906, 68.39743239057199, 69.65693141344673, 71.23298445415551, 73.64199399011639, 76.59154027211682, 78.88263160809649, 80.46075621042796, 82.05858080946032, 83.72987079966276, 84.99983720905503, 86.50213313022854, 88.03128509223856]",0.0080645161290322580645,0.00050681355011819430092,0.00039035577507751080213,0.00022671224248710957386,0.0080645161290322580645,-0.000050443794622491088381,-0.000045544684628432088601,-0.000023863783859307841924
95,93317.0,"(1035, 567)","[(104, 477), (137, 428), (175, 385), (214, 342), (257, 304), (302, 266), (343, 226), (383, 184), (420, 139), (458, 97), (497, 63), (536, 43), (577, 37), (615, 37), (651, 37), (686, 37), (725, 37), (766, 37), (809, 37), (848, 37), (888, 37), (929, 37), (967, 38), (1005, 49), (1029, 94), (1033, 168), (1033, 250), (1034, 332), (1034, 413), (1034, 495), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118.25190391163058, 109.85953945007176, 101.91595517316512, 94.29838163259399, 88.03128509223856]",0.0080645161290322580645,0.00088311457531281194559,0.00085831578681463495926,0.00046010260284461627549,0.0080645161290322580645,-0.000072249230761417507652,-0.000069934920091011713772,-0.000035380713726194877223
96,57919.0,"(1035, 567)","[(104, 477), (123, 527), (163, 557), (211, 579), (238, 622), (256, 674), (263, 737), (266, 800), (280, 837), (311, 836), (350, 812), (388, 781), (426, 749), (464, 717), (503, 686), (540, 653), (573, 618), (605, 589), (637, 573), (665, 567), (693, 567), (723, 567), (753, 567), (781, 567), (805, 567), (835, 566), (878, 566), (923, 566), (965, 566), (995, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.31636827334558, 31.57633080382517, 33.096673994126974, 34.2592247225012, 69.25205897713703, 71.50281973952852, 73.50271736350486, 75.14370366774052, 77.19912190562351, 79.84598513370403, 82.42670903146791, 84.67576440112138, 86.1081994383637, 88.03128509223856]",0.16935483870967741935,0.012600048366014697708,0.0093537553620283963222,0.0055441916491403050486,0.16935483870967741935,-0.0011687311066874108901,-0.00099706312317466433019,-0.00053634283328605909151
97,35915.0,"(1035, 567)","[(104, 477), (118, 522), (137, 526), (146, 526), (166, 526), (193, 526), (216, 527), (236, 526), (251, 527), (268, 526), (293, 527), (327, 526), (369, 526), (411, 526), (448, 526), (483, 526), (515, 526), (539, 526), (560, 526), (588, 526), (629, 526), (677, 526), (724, 526), (765, 526), (803, 527), (842, 527), (873, 527), (901, 527), (946, 527), (1001, 534), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.341836379382855, 31.734158809302926, 33.64464497824402, 69.77008744936087, 73.4631795184608, 76.43803715777332, 78.90854714376674, 81.37730384006238, 83.22557516384873, 84.81422642337178, 87.21861551904944, 89.30458349990937, 88.03128509223856]",0.040322580645161290323,0.0029130969216989117755,0.0023097868550543461171,0.0013308177953109777806,0.040322580645161290323,-0.00026972858745175107039,-0.00023565724851198529512,-0.00012538113378945624598
98,59317.0,"(1035, 567)","[(104, 477), (131, 513), (165, 544), (195, 578), (226, 611), (268, 634), (317, 649), (365, 665), (407, 688), (440, 719), (470, 753), (502, 783), (535, 804), (566, 813), (595, 816), (627, 816), (665, 816), (707, 816), (753, 816), (796, 816), (834, 817), (870, 817), (914, 817), (964, 816), (1006, 816), (1035, 814), (1046, 797), (1044, 748), (1044, 685), (1043, 621), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78.92125483507027, 83.9224813195068, 88.03128509223856]",0.0080645161290322580645,0.0016235476642167634805,0.0015734032404051806634,0.00088691789323572164666,0.0080645161290322580645,-0.00013749018167868390246,-0.00013214063600756788678,-0.000066822847717809486361
99,58015.0,"(1035, 567)","[(104, 477), (128, 439), (146, 395), (167, 354), (208, 333), (251, 314), (288, 289), (316, 255), (348, 225), (392, 207), (439, 192), (478, 169), (511, 140), (545, 115), (574, 100), (596, 105), (616, 131), (641, 164), (672, 194), (707, 221), (741, 249), (771, 281), (804, 310), (846, 330), (887, 351), (921, 379), (951, 411), (982, 442), (1016, 470), (1032, 516), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54.07725333571068, 58.22712151013677, 0, 0, 0, 59.90701014994118, 116.75887401064907, 113.25558986587384, 110.7441622733254, 108.31340819680548, 105.4117142706094, 103.29094106670894, 102.84281895412653, 102.28245409251346, 100.72620369986734, 98.71569271630534, 96.99624576468025, 95.8110665839069, 92.33133779431577, 88.03128509223856]",0.0080645161290322580645,0.00031359281365033220143,0.00028652932798646582073,0.00015255779813582330830,0.0080645161290322580645,-0.000037971021303168755739,-0.000039043998493155547661,-0.000019204177342227373811
100,70539.0,"(1035, 567)","[(104, 477), (123, 528), (171, 549), (218, 573), (253, 609), (292, 639), (330, 672), (360, 712), (389, 754), (421, 792), (459, 824), (500, 853), (540, 882), (573, 909), (600, 928), (627, 935), (662, 936), (700, 936), (739, 936), (778, 937), (817, 937), (854, 937), (891, 936), (929, 931), (969, 912), (1003, 877), (1025, 829), (1033, 767), (1033, 697), (1034, 627), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77.44370006398222, 82.99762105143779, 88.03128509223856]",0.040322580645161290323,0.0081815616250407172833,0.0079269433804334928720,0.0044727102844248118168,0.040322580645161290323,-0.00069404640070284477072,-0.00066679314148045848600,-0.00033722930499192859471
101,47129.0,"(1035, 567)","[(104, 477), (133, 441), (175, 419), (206, 386), (233, 349), (260, 311), (294, 284), (330, 272), (361, 268), (391, 267), (425, 267), (460, 267), (494, 267), (527, 267), (557, 267), (587, 267), (618, 267), (652, 267), (688, 267), (719, 267), (742, 271), (762, 285), (787, 311), (818, 342), (856, 368), (900, 388), (944, 409), (980, 437), (1011, 471), (1030, 515), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.4162614182782, 45.15803810059371, 46.679972003159826, 47.93773037673718, 96.54411797046473, 98.72900098169794, 100.92233776001949, 103.04082732421688, 104.71657304241091, 105.3341099420395, 104.44826341717354, 102.33639756489856, 100.08252223942881, 98.93506914318579, 98.81861842770044, 98.61086795422864, 97.39549990598337, 95.50213583308332, 92.33133779431577, 88.03128509223856]",0.0080645161290322580645,0.00030833634241957266956,0.00024505766037604662822,0.00013889112918028251620,0.0080645161290322580645,-0.000038500193545924156374,-0.000038767497827577075686,-0.000019270533535084246947
102,38021.0,"(1035, 567)","[(104, 477), (130, 446), (151, 408), (186, 386), (227, 374), (269, 368), (304, 367), (336, 367), (374, 366), (412, 366), (445, 367), (474, 368), (505, 376), (537, 395), (567, 421), (596, 449), (626, 477), (654, 505), (678, 532), (698, 553), (718, 564), (743, 566), (773, 566), (805, 566), (836, 566), (869, 566), (907, 566), (952, 566), (991, 566), (1012, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.72389268528535, 36.87894074015155, 37.21162261313409, 36.95458234641511, 36.5558806736395, 36.24192578562682, 35.874343506662896, 35.428745828837634, 68.6844313164993, 69.16108534460568, 70.8628376886787, 73.03735650361983, 75.23890617499065, 77.2628078804423, 79.30716428588097, 81.53020385171698, 83.99527184082079, 85.99658605523318, 86.93965422724844, 88.03128509223856]",0.0080645161290322580645,0.00050894847769221754733,0.00031183397430180860856,0.00019811120390819508986,0.0080645161290322580645,-0.000050609237620427897659,-0.000047293310151156065750,-0.000024373670876867802074
103,31855.0,"(1035, 567)","[(104, 477), (141, 495), (168, 522), (199, 547), (228, 569), (258, 582), (292, 586), (328, 586), (365, 586), (400, 586), (430, 586), (456, 586), (480, 586), (505, 587), (532, 587), (561, 587), (592, 587), (622, 587), (651, 587), (682, 586), (717, 586), (752, 586), (782, 586), (812, 586), (847, 586), (883, 586), (915, 580), (939, 570), (966, 567), (1004, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.206855201083275, 31.507976081310478, 32.87822264358833, 34.28969888242613, 69.60605285851207, 71.76855093645055, 73.82736534689765, 76.10631624701867, 78.32122426235851, 80.72187227362502, 82.94353083331708, 84.63927761422102, 86.55104044006328, 88.03128509223856]",0.0080645161290322580645,0.00059654603257754338653,0.00044301095874488273471,0.00026249495165803934736,0.0080645161290322580645,-0.000055328349869426294497,-0.000047228796888406597584,-0.000025399122072944266934
104,66805.0,"(1035, 567)","[(104, 477), (162, 454), (225, 439), (279, 437), (322, 437), (364, 437), (407, 437), (460, 436), (518, 437), (574, 436), (625, 437), (669, 436), (707, 436), (746, 436), (788, 436), (836, 436), (883, 436), (924, 437), (968, 437), (1024, 437), (1080, 437), (1124, 437), (1158, 437), (1197, 439), (1227, 458), (1225, 500), (1192, 541), (1151, 562), (1121, 566), (1088, 566), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 33.39667042911613, 36.328986022134416, 75.53894854714699, 79.27533856393114, 82.13798086476586, 84.85310469802266, 87.54997387487902, 90.37455641580553, 92.90377043023364, 94.8384116433121, 96.86820160086097, 99.23995072396693, 101.40201074962957, 102.97026912035827, 104.11095626612524, 105.18039482572797, 104.52343862840542, 101.05448308435697, 96.63873409778165, 93.41160331082148, 91.88244153310039, 90.49268137686985, 88.03128509223856]",0.0080645161290322580645,0.00025113938775918004182,0.00022736758794454676586,0.00012112378501029805482,0.0080645161290322580645,-0.000041394310101931603790,-0.000042636169533753851277,-0.000020948473947438128309
105,61635.0,"(1035, 567)","[(104, 477), (141, 525), (176, 576), (221, 617), (287, 635), (336, 655), (359, 665), (381, 666), (410, 666), (444, 666), (478, 666), (515, 666), (554, 666), (588, 666), (625, 666), (669, 666), (713, 666), (751, 666), (781, 666), (817, 666), (868, 667), (926, 667), (983, 666), (1038, 666), (1086, 666), (1132, 665), (1168, 654), (1148, 619), (1103, 583), (1078, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.50066903702921, 31.981456156305057, 33.092649817518634, 34.362487813875006, 70.38169866321572, 73.93084902500664, 77.224761859927, 80.09147710702054, 82.42321977833733, 84.59673144777415, 86.96976263227228, 88.79447153528386, 89.74329881466838, 89.97503120445919, 88.03128509223856]",0.0080645161290322580645,0.00052292036629609209537,0.00039935108131439944845,0.00023296993285714325598,0.0080645161290322580645,-0.000050071167770080450808,-0.000044232469328846184123,-0.000023417339119053939692
106,75929.0,"(1035, 567)","[(104, 477), (64, 436), (39, 381), (34, 305), (34, 227), (43, 177), (69, 189), (105, 228), (155, 257), (206, 287), (247, 326), (286, 367), (329, 405), (375, 439), (420, 474), (460, 512), (497, 544), (533, 561), (570, 566), (603, 566), (633, 566), (657, 566), (684, 566), (722, 566), (768, 566), (815, 566), (851, 566), (885, 567), (940, 567), (974, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.36149416672139, 31.74698775422671, 32.80400820954563, 33.94137217677896, 69.27326634360722, 72.68255783864002, 75.90314252130835, 78.20569208594998, 80.16785661682002, 83.26539556752499, 85.05102998433111, 88.03128509223856]",0.0080645161290322580645,0.00073368256029802413162,0.00051793369511690197895,0.00031548365179256867769,0.0080645161290322580645,-0.000064182634149705655166,-0.000050997871786983518087,-0.000028318022832437321676
107,67151.0,"(1035, 567)","[(104, 477), (137, 520), (183, 551), (210, 601), (213, 675), (214, 751), (214, 824), (221, 868), (242, 859), (278, 827), (322, 795), (367, 763), (406, 725), (443, 685), (485, 650), (530, 620), (569, 592), (599, 574), (625, 567), (654, 567), (687, 567), (725, 567), (760, 567), (795, 567), (834, 566), (868, 566), (892, 566), (920, 567), (962, 566), (992, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.76958441022235, 31.334316422435275, 32.62424386367894, 34.0148366237373, 69.40572136556432, 72.01168825939712, 74.46793566419285, 77.13533132694494, 79.24681074089544, 80.66880486896065, 82.17002277027709, 84.51993952017152, 85.9592381756711, 88.03128509223856]",0.20161290322580645161,0.014894099126196041573,0.011086858282027185939,0.0065626460381711088939,0.20161290322580645161,-0.0013823614086692827535,-0.0011812009937930759490,-0.00063493845622991431685
108,42615.0,"(1035, 567)","[(104, 477), (142, 503), (183, 527), (213, 563), (239, 603), (272, 635), (313, 659), (352, 685), (386, 713), (417, 734), (443, 744), (467, 746), (493, 746), (522, 746), (549, 746), (572, 746), (596, 746), (618, 745), (641, 738), (667, 720), (696, 691), (725, 656), (753, 619), (789, 591), (829, 573), (868, 567), (904, 567), (940, 567), (972, 567), (1000, 567), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.408967549692235, 34.1268830389583, 71.79139016711613, 76.15743272503624, 79.15422841491063, 81.26854763708073, 83.26539556752499, 84.94856582141323, 86.35496683836811, 88.03128509223856]",0.0080645161290322580645,0.00071440284768330141112,0.00058334201703136666553,0.00033444473203933481014,0.0080645161290322580645,-0.000062471975472098608317,-0.000053668171042543635056,-0.000028765227675072813458
109,44151.0,"(1035, 567)","[(104, 477), (134, 443), (167, 413), (204, 387), (243, 363), (280, 337), (314, 308), (349, 284), (385, 271), (417, 267), (445, 267), (468, 267), (491, 267), (519, 267), (552, 267), (582, 269), (608, 279), (634, 299), (663, 328), (695, 358), (731, 385), (770, 410), (806, 438), (829, 477), (849, 520), (875, 551), (907, 565), (940, 566), (974, 566), (1008, 566), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.58487505292804, 43.8433191902722, 45.01180632310905, 46.32503723035997, 47.73577937201808, 95.84874531380643, 96.1624034129313, 94.9634823900825, 92.81630522123731, 90.95473197234188, 89.91205961831983, 89.39373636554413, 88.41997499927001, 85.62988037633768, 82.48772831039734, 81.06302565205169, 81.62117984448335, 83.35482194879307, 85.13894139927893, 86.83232758729915, 88.03128509223856]",0.0080645161290322580645,0.00034519481131299821250,0.00025617307532540854957,0.00014977849737256943192,0.0080645161290322580645,-0.000043704550687828593611,-0.000045417534726403769613,-0.000022210948790276422222
