,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
0,60277.0,"(1035, 307)","[(104, 477), (141, 503), (185, 523), (232, 540), (272, 564), (307, 593), (340, 624), (369, 659), (391, 701), (417, 739), (450, 770), (483, 800), (512, 831), (540, 849), (566, 841), (592, 813), (620, 778), (646, 741), (670, 701), (696, 663), (729, 632), (764, 603), (799, 574), (835, 546), (870, 517), (897, 480), (923, 442), (955, 410), (995, 386), (1028, 355), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.62527299360506, 68.89570459948584, 74.07465843090566, 79.10071937360125, 84.01939934940842, 89.15744947125512, 94.2844138658389, 98.99187027481833, 103.05493990762534, 107.3587061840721, 112.41879336926792]",0.0080645161290322580645,0.00052246689977912745224,0.00047394917908580170819,0.00025641500920844192727,0.0080645161290322580645,-0.000047046701245910008410,-0.000043877044983927474357,-0.000022639577346833748811
1,37701.0,"(1035, 307)","[(104, 477), (145, 495), (182, 516), (210, 543), (240, 555), (267, 556), (293, 556), (321, 556), (352, 556), (382, 556), (412, 557), (443, 557), (472, 557), (499, 556), (531, 556), (565, 556), (597, 555), (627, 550), (658, 537), (692, 516), (729, 495), (763, 470), (788, 436), (809, 397), (836, 365), (869, 339), (907, 320), (945, 309), (981, 307), (1010, 307), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.636615417724904, 32.2916198806887, 34.33042315264979, 72.0402489265231, 77.10746260088595, 82.19617252927878, 87.54997387487902, 93.18436093854433, 98.28900057745031, 102.83957213646903, 106.59458827382741, 109.2475938787575, 110.70683868112258, 111.64705092423233, 112.41879336926792]",0.0080645161290322580645,0.00041452777916649060469,0.00034722973350745411999,0.00019348642423098662590,0.0080645161290322580645,-0.000039980982342183485270,-0.000037012053044277217558,-0.000019173941607691020078
2,56381.0,"(1035, 307)","[(104, 477), (160, 464), (198, 433), (222, 388), (248, 345), (286, 314), (326, 285), (365, 255), (400, 221), (434, 188), (467, 161), (493, 144), (519, 138), (552, 137), (590, 137), (628, 137), (665, 137), (701, 137), (739, 137), (777, 137), (811, 136), (840, 136), (867, 136), (903, 136), (948, 136), (999, 136), (1046, 137), (1063, 146), (1048, 183), (1044, 248), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54.52680669832247, 57.266115437197, 58.65844921767443, 59.61012069523079, 58.84019979217293, 59.60637620225215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58.549992613062685, 112.41879336926792]",0.0080645161290322580645,0.00094916985190045958940,0.00078594405024121475688,0.00045415170169637012722,0.0080645161290322580645,-0.00013942178776160111963,-0.00079464892595352694988,-0.00011689210814125375971
3,38491.0,"(1035, 307)","[(104, 477), (85, 476), (86, 460), (124, 433), (165, 402), (202, 368), (235, 332), (274, 312), (312, 307), (346, 307), (383, 307), (426, 307), (470, 307), (509, 307), (542, 306), (570, 306), (598, 306), (629, 307), (664, 306), (705, 307), (747, 307), (787, 307), (820, 307), (843, 307), (864, 306), (888, 307), (913, 307), (944, 307), (972, 306), (999, 307), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.39640389854024, 42.452628826117206, 44.100616955384034, 45.319855403631976, 91.26327163641159, 93.42962581544714, 95.97684006534206, 98.39894675287624, 100.77834646002964, 102.84102638836274, 104.41062042076368, 105.44066489613627, 106.45654313514731, 107.31878385370547, 108.2905804657403, 109.43115979882816, 110.51189163596041, 111.29628877185147, 112.41879336926792]",0.040322580645161290323,0.0015666849698770917953,0.0012566983663191471646,0.00070960923189419249248,0.040322580645161290323,-0.00017671384765913732747,-0.00017321432669257492230,-0.000087283945833474262293
4,109063.0,"(1035, 307)","[(104, 477), (174, 493), (219, 535), (271, 570), (318, 610), (363, 652), (407, 695), (455, 734), (507, 769), (560, 803), (603, 845), (640, 883), (678, 902), (720, 906), (763, 906), (807, 906), (855, 906), (906, 906), (956, 906), (1005, 906), (1054, 906), (1092, 904), (1107, 890), (1094, 850), (1075, 786), (1059, 716), (1046, 642), (1044, 557), (1044, 470), (1043, 384), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.849807839089564, 82.3810045221903, 89.29937666280034, 96.98769518232734, 105.03718041902621, 112.41879336926792]",0.0080645161290322580645,0.00081215694902239433940,0.00089879049989474053991,0.00045047166888784650737,0.0080645161290322580645,-0.000066332895064299938107,-0.000072107851128888352255,-0.000034402574666237260080
5,71971.0,"(1035, 307)","[(104, 477), (153, 501), (197, 530), (242, 559), (279, 596), (314, 634), (352, 667), (392, 689), (432, 696), (470, 696), (512, 696), (558, 696), (604, 696), (647, 696), (688, 696), (730, 696), (780, 696), (830, 696), (869, 697), (899, 697), (933, 696), (975, 696), (1018, 696), (1052, 695), (1065, 685), (1053, 652), (1044, 590), (1044, 517), (1043, 444), (1043, 370), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.805853525668514, 33.56697472710021, 34.81653092351277, 35.76199910445081, 72.01698327250395, 74.41944455165222, 76.74111405206311, 78.56023755232803, 79.96380099527052, 81.93124147232498, 86.51689600088272, 92.77122645516417, 99.34300555846838, 106.39757385313689, 112.41879336926792]",0.0080645161290322580645,0.00049746973763401118699,0.00038081395705737419481,0.00022162498221363566584,0.0080645161290322580645,-0.000046534781805482964677,-0.000041304229317113605453,-0.000021822674170847712863
6,35241.0,"(1035, 307)","[(104, 477), (135, 436), (188, 417), (224, 387), (241, 362), (260, 357), (285, 357), (312, 357), (344, 357), (379, 357), (410, 357), (440, 356), (470, 356), (494, 356), (516, 356), (538, 356), (562, 356), (587, 356), (610, 354), (637, 344), (668, 326), (699, 311), (732, 307), (770, 307), (810, 307), (849, 307), (895, 307), (944, 307), (974, 307), (1000, 306), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.4066393383837, 37.77030855871739, 38.945965107437914, 40.05562529235252, 41.19633744389206, 42.312926105688945, 85.20586425598347, 88.72056202156253, 93.4344715529082, 97.49083848877606, 99.95519290984876, 101.98697188265155, 103.94678677481568, 105.70126829660646, 107.5957853021662, 109.43115979882816, 110.47225086645244, 111.43321873232296, 112.41879336926792]",0.0080645161290322580645,0.00036535620423966188650,0.00026533159348135024109,0.00015669256187449888672,0.0080645161290322580645,-0.000037304849740615988367,-0.000035445899394096339800,-0.000018134939620875904980
7,37741.0,"(1035, 307)","[(104, 477), (142, 452), (173, 419), (191, 374), (214, 333), (245, 302), (284, 285), (323, 278), (363, 277), (402, 277), (437, 277), (473, 277), (508, 277), (541, 277), (568, 277), (596, 277), (630, 277), (664, 277), (695, 277), (728, 277), (763, 277), (796, 277), (824, 277), (853, 277), (876, 277), (892, 277), (919, 277), (955, 277), (987, 277), (1020, 278), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.19438162960324, 44.946074785125965, 46.43551387683879, 47.55124825394644, 95.60671881575027, 97.99293250452774, 100.17270285282291, 102.00082954037373, 103.79835021593422, 105.5555320980659, 107.08667421015033, 108.29974942169588, 109.4804577815766, 110.36648493308726, 110.95831903793729, 111.91429491652259, 113.11158805728618, 114.10805624722289, 114.97021577669743, 112.41879336926792]",0.0080645161290322580645,0.00028511659474839515036,0.00023038615474985658470,0.00012946868156579825958,0.0080645161290322580645,-0.000033949652798326948219,-0.000034151108109488641204,-0.000016989175306075373733
8,34537.0,"(1035, 307)","[(104, 477), (129, 443), (162, 417), (188, 384), (227, 364), (267, 345), (298, 320), (320, 302), (340, 300), (362, 304), (392, 306), (428, 306), (465, 306), (501, 306), (537, 306), (573, 306), (609, 306), (646, 306), (683, 307), (720, 306), (758, 306), (791, 306), (817, 306), (843, 307), (870, 307), (898, 307), (927, 307), (956, 306), (986, 307), (1011, 307), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.20113563908795, 42.132945761440254, 43.8727397544328, 45.44501410099591, 92.10576415059114, 94.76908826457836, 97.05479204222348, 99.41045613141569, 101.49417855481883, 103.16330775078785, 104.39546919662934, 105.44066489613627, 106.58826031648734, 107.71331715924987, 108.81419421536444, 109.96339858662219, 110.8725432830372, 111.67859198655631, 112.41879336926792]",0.0080645161290322580645,0.00031184795038058034582,0.00025053566583020825546,0.00014135996672195351619,0.0080645161290322580645,-0.000035215456556027996929,-0.000034516554633987133759,-0.000017393655624006885327
9,50983.0,"(1035, 307)","[(104, 477), (130, 521), (160, 563), (188, 605), (203, 642), (229, 630), (256, 589), (281, 543), (310, 500), (332, 450), (355, 401), (388, 364), (422, 335), (453, 315), (493, 308), (539, 307), (579, 307), (609, 307), (637, 307), (662, 307), (683, 307), (706, 307), (732, 307), (759, 307), (788, 307), (824, 307), (864, 307), (906, 307), (946, 307), (996, 306), (1035, 307)]",1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.73526134494635, 41.553696184882696, 43.883948287392265, 45.61499960097044, 91.95562911098213, 93.99827008431717, 95.70277106848201, 97.05479204222348, 98.45837387016795, 99.95519290984876, 101.41678700708161, 102.89026961378184, 104.59338833203998, 106.33873899954202, 108.02332455306194, 109.50242601209536, 111.30449683872416, 112.41879336926792]",0.0080645161290322580645,0.00033950975557672793235,0.00026909344652613841246,0.00015296122288472280517,0.0080645161290322580645,-0.000036507437107430525024,-0.000034907118883463699973,-0.000017805275237659170894
