,cost,target,path,target_index,vis3-angle,max-lo-fvis,max-la-fvis,max-lb-fvis,max-lm-fvis,max-lo-fcombo,max-la-fcombo,max-lb-fcombo,max-lm-fcombo
0,23289.0,"(735, 307)","[(104, 477), (134, 455), (176, 446), (217, 435), (253, 420), (282, 406), (304, 399), (324, 397), (347, 397), (369, 397), (387, 397), (406, 397), (432, 397), (465, 397), (496, 397), (523, 396), (548, 397), (569, 397), (586, 397), (603, 396), (624, 396), (649, 396), (674, 396), (693, 396), (714, 396), (742, 396), (773, 395), (787, 389), (770, 373), (746, 346), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.87473882295696, 36.41671238385781, 37.62708470403682, 38.644560913973386, 39.43199677951292, 40.25506831415489, 80.66175980063309, 82.68090394009616, 84.58980888977891, 85.9716775545873, 87.43402462666694, 89.28440821101212, 91.32772795684534, 92.85671568784002, 93.76889824419027, 95.69704219709627, 100.12211355789128]",0.0080645161290322580645,0.00048619165740198975282,0.00032918787963925330286,0.00020118372600044226410,0.0080645161290322580645,-0.000046455541284108462424,-0.000040544714578828939485,-0.000021591703876565823555
1,22799.0,"(735, 307)","[(104, 477), (126, 450), (144, 418), (155, 379), (169, 344), (189, 315), (209, 290), (224, 274), (237, 268), (248, 267), (262, 267), (282, 267), (308, 267), (337, 267), (367, 267), (399, 267), (429, 266), (459, 266), (487, 266), (515, 266), (540, 267), (563, 267), (587, 266), (611, 266), (632, 266), (653, 266), (675, 266), (700, 266), (728, 267), (748, 276), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.45545196740059, 44.9052101625616, 46.23205849997361, 47.23879377353218, 48.17621330312817, 96.70597229458849, 98.40945733948661, 99.81034452017792, 101.13432283708573, 102.44521220781303, 103.84785812304929, 105.17958345876102, 104.95493657372407, 100.12211355789128]",0.0080645161290322580645,0.00052089443331774607557,0.00034498278955776221663,0.00021301658666783796845,0.0080645161290322580645,-0.000046470985288694327067,-0.000037212439932225043038,-0.000020611953444260664160
2,88203.0,"(735, 307)","[(104, 477), (120, 534), (158, 570), (209, 593), (265, 611), (301, 649), (327, 697), (361, 737), (404, 768), (448, 798), (486, 834), (519, 875), (551, 916), (584, 949), (619, 969), (653, 975), (682, 976), (703, 976), (723, 976), (746, 975), (762, 966), (759, 936), (748, 883), (744, 814), (744, 740), (744, 666), (744, 592), (743, 519), (743, 445), (743, 371), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.71495810400503, 68.44298341742311, 75.591338713109, 83.62469265665078, 92.39304568227999, 100.12211355789128]",0.0080645161290322580645,0.0010548633168024402499,0.00090288039647264675794,0.00051771718053905816707,0.0080645161290322580645,-0.000086414129671182503042,-0.000074484177406574806033,-0.000039805982819708186586
3,58913.0,"(735, 307)","[(104, 477), (146, 446), (171, 397), (191, 344), (230, 310), (267, 273), (301, 234), (331, 192), (363, 155), (398, 134), (433, 128), (467, 127), (503, 127), (542, 127), (582, 127), (621, 127), (656, 127), (686, 126), (719, 126), (757, 127), (796, 127), (836, 127), (878, 127), (919, 129), (943, 141), (926, 166), (877, 187), (819, 202), (780, 236), (769, 294), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58.33504660392794, 59.37845713260372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59.876065730489756, 117.75137499134257, 111.79357850711344, 103.61626045597939, 100.12211355789128]",0.0080645161290322580645,0.00082170326457580184036,0.00067819266211829532981,0.00038948520988578773125,0.0080645161290322580645,-0.000066381460579649113180,-0.000087758877116629140542,-0.000037617593920240617213
4,22743.0,"(735, 307)","[(104, 477), (117, 507), (132, 516), (150, 516), (170, 516), (190, 516), (211, 516), (230, 516), (247, 517), (264, 516), (283, 517), (303, 516), (324, 517), (347, 517), (372, 517), (399, 517), (429, 517), (460, 517), (491, 517), (518, 517), (542, 517), (564, 516), (589, 515), (617, 510), (647, 497), (674, 477), (701, 456), (723, 430), (733, 392), (734, 345), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.90097198745391, 31.09343596481466, 32.38337340631663, 33.97216907452618, 36.01857643218173, 74.88619941396527, 79.37349344272074, 83.9778065403776, 89.1867186183618, 95.11183368025152, 100.12211355789128]",0.0080645161290322580645,0.00086980236768417904631,0.00054276431511217223822,0.00034866205505018712302,0.0080645161290322580645,-0.000071935352721248163275,-0.000050710901105758250246,-0.000029634022877121898593
5,43651.0,"(735, 307)","[(104, 477), (138, 510), (172, 545), (206, 579), (245, 600), (290, 606), (332, 606), (367, 606), (399, 606), (430, 606), (464, 606), (504, 606), (544, 606), (578, 606), (604, 606), (628, 607), (651, 606), (672, 606), (694, 606), (721, 606), (748, 606), (771, 606), (795, 606), (820, 604), (835, 589), (828, 553), (807, 507), (777, 469), (753, 424), (744, 365), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.522797921286426, 30.598917555745835, 31.50494224250522, 32.42120729697482, 33.50160336247955, 34.53560917775559, 69.12729770261706, 70.82749117530543, 72.71180650481267, 75.06397893974491, 77.98554615582773, 81.18302626666082, 83.23077551898808, 86.69536946851682, 93.1970967267396, 100.12211355789128]",0.0080645161290322580645,0.00058425802852304384217,0.00039287393089886717723,0.00024195977829352380082,0.0080645161290322580645,-0.000053572651603497632636,-0.000045091178294934681882,-0.000024409576603513987679
6,38685.0,"(735, 307)","[(104, 477), (146, 461), (169, 426), (173, 372), (173, 314), (174, 257), (174, 199), (174, 152), (178, 135), (191, 149), (219, 172), (252, 196), (281, 224), (306, 256), (328, 282), (351, 299), (376, 305), (405, 306), (433, 306), (460, 306), (485, 306), (512, 306), (541, 306), (567, 307), (588, 307), (604, 306), (615, 306), (627, 306), (653, 307), (694, 306), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.91608992273743, 41.29966335114392, 42.68371758773151, 44.055296696078216, 45.1154698415334, 90.32252098277402, 91.72583981520279, 92.55514914844818, 93.43314575275292, 95.1014557305136, 97.8739464041048, 100.12211355789128]",0.0080645161290322580645,0.00070255958310269676148,0.00043076510330334405356,0.00027618071407089893445,0.0080645161290322580645,-0.000059325171682727820641,-0.000042607084808412320344,-0.000024721557193948313332
7,104003.0,"(735, 307)","[(104, 477), (176, 505), (244, 506), (301, 506), (337, 507), (395, 507), (459, 507), (527, 506), (595, 507), (663, 506), (726, 507), (790, 506), (859, 507), (914, 507), (951, 506), (992, 506), (1039, 506), (1089, 506), (1145, 506), (1200, 505), (1233, 493), (1222, 453), (1180, 393), (1125, 340), (1065, 312), (1010, 307), (949, 307), (877, 307), (836, 307), (801, 307), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 33.114286844885754, 70.75986778511106, 75.60461763861247, 80.181802115653, 84.36143083592229, 87.42677342416209, 89.42909923686106, 91.41094345835839, 93.52865184279672, 95.61789910330131, 97.77811814205319, 99.81547895316211, 101.87464572594001, 104.78157446502314, 108.62067841835537, 111.82947286944923, 112.80473028257876, 111.64705092423233, 109.60881560521076, 106.87552762990089, 105.13245764812913, 103.52069003369681, 100.12211355789128]",0.0080645161290322580645,0.00023054815283690442108,0.00021673646622530312662,0.00011328380761260033632,0.0080645161290322580645,-0.000038609188796476886358,-0.000038613668094873302175,-0.000019259608416516945659
8,63917.0,"(735, 307)","[(104, 477), (143, 424), (171, 363), (198, 331), (233, 327), (271, 327), (308, 327), (347, 327), (389, 327), (428, 326), (460, 327), (491, 326), (537, 327), (597, 327), (663, 326), (724, 326), (773, 327), (816, 326), (865, 326), (917, 326), (963, 326), (1009, 326), (1044, 324), (1038, 316), (991, 308), (931, 307), (881, 307), (845, 307), (810, 307), (778, 307), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.140768931275346, 39.96641481072453, 42.20978529190707, 88.03898820859064, 93.09434537348764, 96.97962780428023, 99.60207538044384, 101.90705378447598, 104.16073374044973, 106.32011917154179, 108.05690458245616, 109.6509630570448, 110.97852135059179, 111.59762834519478, 110.93124610757113, 108.9611914108707, 107.0378538646766, 105.52789598880796, 103.94678677481568, 102.3929029923633, 100.12211355789128]",0.0080645161290322580645,0.00026290023353654343946,0.00022712966614738434633,0.00012372416136422500963,0.0080645161290322580645,-0.000035600660594030338748,-0.000036303987878552555440,-0.000017934469340512103721
9,119863.0,"(735, 307)","[(104, 477), (175, 499), (234, 535), (269, 595), (320, 639), (385, 668), (435, 713), (475, 768), (512, 825), (556, 875), (608, 910), (660, 924), (704, 926), (742, 926), (778, 926), (819, 926), (870, 926), (923, 926), (971, 926), (1004, 925), (1018, 915), (1001, 883), (956, 841), (902, 801), (847, 761), (797, 717), (762, 656), (745, 579), (744, 486), (743, 391), (735, 307)]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.823721642018015, 69.75407985640567, 79.15422841491063, 89.95071560907476, 100.12211355789128]",0.0080645161290322580645,0.0012676268413179179068,0.0010566984825879899184,0.00062064792507918020877,0.0080645161290322580645,-0.00010396525452445718676,-0.000086403183107164983065,-0.000046912575976095580547
