,cost,target,path,target_index,vis1-flat,vis2-dist,vis3-angle,vis4-angle-dist,no-vis,l_agnostic-vis1-flat,l_a-vis1-flat,l_b-vis1-flat,l_multi-vis1-flat,ratio-l_agnostic-vis1-flat-vis1-flat,ratio-l_a-vis1-flat-vis1-flat,ratio-l_b-vis1-flat-vis1-flat,ratio-l_multi-vis1-flat-vis1-flat,l_agnostic-vis2-dist,l_a-vis2-dist,l_b-vis2-dist,l_multi-vis2-dist,ratio-l_agnostic-vis2-dist-vis2-dist,ratio-l_a-vis2-dist-vis2-dist,ratio-l_b-vis2-dist-vis2-dist,ratio-l_multi-vis2-dist-vis2-dist,l_agnostic-vis3-angle,l_a-vis3-angle,l_b-vis3-angle,l_multi-vis3-angle,ratio-l_agnostic-vis3-angle-vis3-angle,ratio-l_a-vis3-angle-vis3-angle,ratio-l_b-vis3-angle-vis3-angle,ratio-l_multi-vis3-angle-vis3-angle,l_agnostic-vis4-angle-dist,l_a-vis4-angle-dist,l_b-vis4-angle-dist,l_multi-vis4-angle-dist,ratio-l_agnostic-vis4-angle-dist-vis4-angle-dist,ratio-l_a-vis4-angle-dist-vis4-angle-dist,ratio-l_b-vis4-angle-dist-vis4-angle-dist,ratio-l_multi-vis4-angle-dist-vis4-angle-dist,l_agnostic-no-vis,l_a-no-vis,l_b-no-vis,l_multi-no-vis,ratio-l_agnostic-no-vis-no-vis,ratio-l_a-no-vis-no-vis,ratio-l_b-no-vis-no-vis,ratio-l_multi-no-vis-no-vis
52,92123.0,"(1035, 567)","[(104, 477), (114, 540), (133, 595), (158, 642), (191, 681), (231, 711), (278, 734), (333, 748), (395, 754), (465, 752), (541, 741), (625, 723), (717, 696), (815, 661), (921, 618), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47.799823087164214, 187.83451788811698, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.50509487003042, 77.73744548636546, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64.69282478146799, 349.4978899340697, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
53,65011.0,"(1035, 567)","[(104, 477), (136, 465), (173, 456), (215, 450), (260, 446), (310, 445), (363, 446), (421, 449), (483, 455), (550, 464), (620, 475), (695, 488), (773, 504), (856, 522), (943, 543), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 41.92467868264282, 93.56673364499306, 178.82872864006413, 264.98199506068505, 324.7186387033674, 341.1500547426596, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 33.396435450485114, 36.09185787540046, 75.31158148146574, 79.2523232459791, 82.71066969881355, 85.59288545293077, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 52.62959491015806, 141.24883627431188, 312.10361543385966, 526.8269525990079, 730.8550354717668, 855.8193440246705, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
54,107307.0,"(1035, 567)","[(104, 477), (250, 521), (384, 561), (507, 594), (617, 623), (715, 645), (801, 662), (875, 674), (937, 680), (987, 680), (1025, 675), (1051, 665), (1065, 648), (1067, 627), (1057, 599), (1035, 567)]",3,"[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 24.33940671945504, 42.71890482986288, 57.89440517200694, 73.12644048795289, 83.11033951909553, 93.48269443264076, 109.92805098809794, 140.25627345525317, 180.82239745520525, 238.14509699644475, 305.04714713562186]","[0, 0, 0, 0, 0, 31.495078965013892, 33.97602627689622, 70.24834670593273, 73.52312598850573, 76.3311419816824, 78.72870814635263, 80.81585099827282, 82.82453730817234, 84.5819913871855, 86.38114029030119, 88.03128509223856]","[0, 0, 0, 0, 0, 26.892603408722263, 55.77236775839109, 84.92317839931144, 117.8092509947385, 146.25681387492637, 178.20836023343466, 225.69064381177714, 310.8759798948997, 430.1572388901894, 610.973726669502, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
55,73499.0,"(1035, 567)","[(104, 477), (118, 503), (140, 526), (168, 547), (203, 565), (245, 579), (294, 591), (349, 600), (411, 606), (480, 609), (556, 609), (638, 607), (727, 601), (823, 592), (925, 581), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.362557955103512, 68.60574876338467, 171.98081000482324, 260.7323282773723, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.974978759581735, 33.968602643334286, 74.00503388649739, 81.19491424844296, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.340286678589138, 89.524253610423, 282.87526816530203, 550.9626935923025, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
56,62113.0,"(1035, 567)","[(104, 477), (174, 458), (244, 444), (313, 433), (380, 425), (446, 421), (510, 420), (574, 422), (636, 428), (696, 438), (756, 451), (814, 467), (871, 487), (927, 510), (981, 536), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 26.847804612511595, 83.52791209974225, 150.15286246536436, 241.2554436115579, 318.23390489189217, 372.69168318205664, 399.3833937736967, 396.7746734895882, 365.27468146704723, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 34.07617173665774, 37.22561696657577, 77.58380507165535, 81.09617661406212, 83.82414471188812, 85.77478503524283, 87.03993336077068, 87.82561768632232, 88.15871062195484, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 35.29071367988711, 136.52962880616423, 288.1315410724498, 518.586487264706, 754.5002754043651, 951.0198577257531, 1069.42384359499, 1093.8273910826806, 1017.2709054148186, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
57,58641.0,"(1035, 567)","[(104, 477), (160, 478), (217, 480), (275, 483), (334, 486), (394, 491), (455, 495), (516, 501), (578, 507), (641, 513), (704, 521), (769, 528), (834, 537), (900, 546), (967, 556), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 40.76585492801172, 84.79282279806387, 147.58895518589532, 222.8838356607152, 278.4522826635974, 313.9160955791343, 323.4653105611273, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 32.29260272307081, 34.877924381164085, 72.45435093721572, 76.51398930312101, 79.90769373629746, 82.97385549798038, 85.66586293349124, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 47.5120612989789, 117.72107155823278, 233.68756212501373, 401.64134683619926, 564.3221575135187, 711.5694595780112, 812.4155151882057, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
58,89045.0,"(1035, 567)","[(104, 477), (123, 423), (149, 378), (181, 341), (219, 313), (263, 293), (313, 282), (369, 280), (432, 286), (500, 300), (574, 323), (654, 355), (740, 395), (832, 444), (930, 501), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 52.0122769539326, 119.68434163184918, 243.8512898178672, 361.6087773654818, 430.1772673538663, 415.26674163500246, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 42.58487505292804, 44.181400616192505, 88.47402967624643, 89.2762869098899, 89.28787556901923, 88.83788753978789, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 127.18463531172713, 334.2787636770665, 711.7642108697257, 1078.3206424555424, 1272.7895481168844, 1195.613157737936, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
59,98567.0,"(1035, 567)","[(104, 477), (238, 441), (363, 411), (477, 387), (581, 369), (674, 357), (757, 351), (829, 351), (891, 357), (943, 369), (984, 387), (1015, 411), (1036, 441), (1046, 477), (1045, 519), (1035, 567)]",3,"[0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 8.242946161420093, 112.07603837865338, 279.63692116204004, 435.03434991030826, 555.8569199629324, 634.2456379419438, 663.438004416296, 650.014972225033, 608.200107109968, 548.5588833673575, 477.4371592841956, 396.7254082979057, 305.04714713562186]","[0, 0, 0, 34.49549463897506, 41.128516418588354, 89.64346582754254, 95.7097343635196, 99.56567756198393, 101.7921141843812, 102.72019560978538, 102.522737633433, 101.37281961344837, 99.34489094959821, 96.43329190569372, 92.63878853729321, 88.03128509223856]","[0, 0, 0, 11.148795128375703, 244.258548338359, 855.6186933127901, 1763.8881733753171, 2780.8407462484633, 3631.407545004533, 4020.3480821799344, 3864.8844284828956, 3338.058355172164, 2651.0978220035668, 1958.6694100635686, 1345.2543577967942, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
60,86794.99999999999,"(1035, 567)","[(104, 477), (224, 523), (335, 564), (439, 599), (534, 628), (621, 651), (700, 669), (770, 681), (832, 687), (886, 687), (932, 681), (969, 670), (998, 653), (1018, 630), (1030, 601), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 14.510556242465782, 27.030656384581334, 38.90915566467976, 69.60005346522843, 100.43900322255803, 137.2530358433536, 182.74404890909784, 238.96825909441748, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 32.05858598339677, 34.00142347652679, 69.88179577658558, 73.15123491190562, 76.13880404765942, 79.06730115422329, 81.95798208359821, 84.93473210879543, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 16.648689099613282, 35.351196776132205, 57.03520244231246, 110.87960713401876, 175.95282991200074, 266.1683009413654, 394.37180783803706, 579.4269048306061, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
61,87433.0,"(1035, 567)","[(104, 477), (233, 506), (353, 532), (464, 555), (564, 574), (655, 590), (737, 603), (809, 612), (871, 618), (923, 621), (966, 620), (999, 616), (1022, 609), (1036, 598), (1040, 584), (1035, 567)]",3,"[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 37.249527282791405, 71.74657035815812, 124.15136546774545, 161.12439252773652, 182.87797491485753, 198.1637041751585, 210.29848494096785, 223.9150516278997, 244.12675862543068, 270.9827660166393, 305.04714713562186]","[0, 0, 0, 0, 0, 31.53726404023102, 34.2592247225012, 71.24719513501671, 74.74780701735213, 77.59562949469444, 80.07496381547818, 82.14409323582672, 83.88082277246068, 85.47262995483146, 86.82966820255331, 88.03128509223856]","[0, 0, 0, 0, 0, 41.27319941946707, 95.48981530162062, 186.83875537607094, 270.93694880701224, 338.502989002365, 400.2180399598929, 458.04262782996625, 520.8578820491526, 604.6656016640063, 709.7009503060284, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
62,70783.0,"(1035, 567)","[(104, 477), (119, 479), (142, 481), (171, 484), (206, 488), (248, 492), (297, 497), (353, 503), (415, 509), (483, 515), (559, 522), (641, 530), (729, 538), (824, 547), (926, 557), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.56024160191373, 72.90516275656057, 157.07962551745794, 251.6238086295224, 307.1209696912175, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.508961433958536, 33.96356348166796, 72.60699248639082, 78.30624617415874, 83.40662338916695, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.13184061790194, 95.1020744209894, 248.9129515212643, 481.19104358488767, 706.7475084113896, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
63,77259.0,"(1035, 567)","[(104, 477), (108, 486), (121, 495), (142, 503), (172, 511), (209, 518), (255, 525), (309, 531), (371, 537), (441, 543), (520, 548), (606, 553), (701, 557), (804, 561), (915, 564), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.841907044212235, 91.84213858405099, 207.87023681800235, 288.436527069503, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.16689064658937, 68.52159542648823, 75.64976095357247, 82.16262396199478, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.41922349274603, 129.20467765261137, 362.2689914627655, 632.9068324632242, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
64,72643.0,"(1035, 567)","[(104, 477), (215, 473), (319, 471), (417, 470), (507, 471), (590, 473), (666, 476), (735, 481), (797, 487), (852, 494), (900, 503), (941, 513), (975, 524), (1002, 537), (1022, 551), (1035, 567)]",3,"[0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 1.2405389368538522, 70.5585022380813, 148.5898893766784, 247.13170673853813, 320.93321002385716, 369.7211711707318, 393.4818360197996, 397.73728356434793, 387.4686086014205, 365.5370324847161, 337.8003932260377, 305.04714713562186]","[0, 0, 0, 0, 30.656726897358567, 34.829657945587485, 74.35353939100833, 79.05822241179469, 82.60812486352029, 85.25007777908908, 87.06076087906703, 88.26612024102263, 88.95108017695256, 89.0852200418754, 88.79976855483125, 88.03128509223856]","[0, 0, 0, 0, 1.2960675266061104, 97.6358800684046, 252.72523235833398, 489.8078760547342, 722.767142671152, 920.7283162704216, 1052.2800733808276, 1116.206568422233, 1117.252506221548, 1057.9384654410576, 963.9396470178826, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
65,86923.0,"(1035, 567)","[(104, 477), (229, 513), (346, 546), (454, 574), (553, 597), (642, 617), (722, 632), (794, 642), (856, 648), (909, 650), (952, 647), (987, 639), (1013, 628), (1029, 612), (1036, 591), (1035, 567)]",3,"[0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 7.963415994298259, 39.10413323615063, 59.399273718256325, 95.28908097092352, 120.94224803212154, 141.9586016986819, 164.04649958615232, 186.84425721102622, 217.43429185309168, 257.8673083063798, 305.04714713562186]","[0, 0, 0, 0, 0, 29.68620606252391, 32.3514719528647, 34.59086693097754, 71.209316411923, 74.32648217781096, 77.0596724825866, 79.6220753819818, 81.8685173019718, 83.97712385651135, 86.05509485611539, 88.03128509223856]","[0, 0, 0, 0, 0, 7.798549025434845, 45.75564628517313, 80.8635370362112, 143.0783372189658, 200.09517813331112, 257.2301380085439, 325.1388127673803, 402.06154239216625, 507.34489343981954, 654.1868170533783, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
66,68271.0,"(1035, 567)","[(104, 477), (137, 513), (174, 545), (216, 572), (262, 596), (311, 615), (365, 629), (423, 639), (485, 645), (551, 647), (622, 645), (696, 638), (775, 626), (857, 611), (944, 591), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.004175383542645, 67.65902363827882, 164.64499468001742, 248.79946424541214, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.038184507000718, 67.60291136152388, 74.48733619182991, 81.36342406112762, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.510034674082693, 92.25905179835104, 274.65149895737284, 528.3806895920486, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
67,93549.0,"(1035, 567)","[(104, 477), (108, 430), (120, 391), (141, 359), (170, 335), (207, 319), (252, 309), (306, 308), (368, 314), (439, 327), (517, 349), (604, 377), (699, 413), (803, 457), (915, 508), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57.83600327480303, 134.9493238369542, 273.5985677538031, 374.28836133995605, 393.8509214109576, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39.52737827060639, 81.51891344972651, 84.30850968680878, 86.17166262036085, 87.38413679191333, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111.66647874028214, 303.3036624381303, 665.8773568577499, 971.7154145162788, 1066.5445806199714, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
68,73619.0,"(1035, 567)","[(104, 477), (154, 533), (206, 582), (259, 624), (314, 659), (371, 687), (430, 707), (490, 721), (552, 727), (616, 725), (682, 717), (749, 701), (818, 678), (888, 648), (961, 611), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.26396332974298, 114.48153625056602, 214.67988911969564, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.8949650716588, 73.22275844951224, 80.56536142054182, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.89176199675013, 182.85257003275473, 441.7904991154177, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
69,76537.0,"(1035, 567)","[(104, 477), (126, 522), (154, 563), (187, 597), (226, 626), (271, 649), (322, 667), (378, 678), (440, 684), (508, 685), (582, 679), (661, 668), (746, 651), (836, 629), (933, 600), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.889734645019814, 116.06742824741855, 227.41928499019753, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.43891928770962, 71.54639504651857, 79.97236694159525, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.710653572746736, 176.10328103448114, 458.7435595071929, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
70,114971.0,"(1035, 567)","[(104, 477), (250, 429), (384, 390), (507, 358), (617, 334), (715, 317), (801, 308), (875, 306), (937, 312), (987, 326), (1025, 347), (1051, 376), (1065, 412), (1067, 456), (1057, 507), (1035, 567)]",3,"[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 45.7027404881249, 186.53252487727895, 383.7597727352514, 550.7090298123533, 680.4466965382551, 751.9236355929481, 758.1285838939693, 723.7046121799119, 664.3041322615716, 592.5156597926828, 509.9285976053436, 416.6598801652752, 305.04714713562186]","[0, 0, 0, 38.32216586743911, 88.60550236617382, 97.64059574369807, 103.39600494266776, 106.9105177428178, 108.62823528364271, 108.9053001704037, 108.05575887205225, 106.09164162076391, 103.16307111042195, 99.18096430106246, 94.21115276098541, 88.03128509223856]","[0, 0, 0, 80.79349582953677, 554.1877992688226, 1737.3850193044723, 3557.5790353743014, 5787.43358008947, 7470.938601936521, 7663.72910206407, 6664.347009852812, 5113.143876211168, 3644.9519857329524, 2433.081966361658, 1523.4282727274294, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
71,91093.0,"(1035, 567)","[(104, 477), (231, 445), (350, 419), (459, 398), (559, 383), (649, 373), (730, 368), (802, 369), (864, 375), (916, 386), (960, 403), (993, 425), (1018, 452), (1033, 485), (1038, 523), (1035, 567)]",3,"[0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 86.44831036495572, 221.3689137199516, 371.76563970465736, 491.9810868509906, 574.1540536150176, 613.3200660355847, 612.2929458503722, 580.8444856714987, 530.1557215533358, 464.8630687954123, 390.39237349021596, 305.04714713562186]","[0, 0, 0, 0, 39.13155880239695, 85.68686067872405, 91.95521805410422, 96.04714576543682, 98.53707457230038, 99.76057970721263, 99.91692366967865, 99.11998075987918, 97.57824581059984, 95.16073845015222, 91.9786138324236, 88.03128509223856]","[0, 0, 0, 0, 162.10396878146707, 575.2722560333996, 1254.2086001838939, 2021.8524630387024, 2693.831378684263, 3078.070750199722, 3087.297719017555, 2782.5892525790778, 2320.3767549568524, 1786.860830475699, 1283.9596930673213, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
72,73347.0,"(1035, 567)","[(104, 477), (115, 475), (134, 474), (160, 474), (193, 475), (234, 478), (281, 482), (336, 487), (398, 493), (467, 500), (544, 508), (628, 517), (719, 528), (817, 540), (922, 553), (1035, 567)]",3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.798809525264005, 72.57047364506974, 158.43529758704358, 256.6994487374767, 312.8430458795026, 305.04714713562186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.508558844127933, 34.085766876600374, 72.87779848515129, 78.5356447792797, 83.55220616520751, 88.03128509223856]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.240222187600843, 95.45411724172257, 253.69214612653042, 495.27634374589627, 724.2581820749101, 841.0741897607702]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
